teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
"Dan diantara mereka ada orang yang telah berikrar kepada Allah, ""Sesungguhnya jika Allah memberikan sebagian karunia-Nya kepada kami, pastilah kami akan bersedekah dan pastilah kami termasuk orang-orang yang saleh"".",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
"Maka setelah Allah memberikan kepada mereka sebagian dari karunia-Nya, mereka kikir dengan karunia itu, dan berpaling, dan mereka memanglah orang-orang yang selalu membelakangi (kebenaran).",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"Maka Allah menimbulkan kemunafikan pada hati mereka sampai kepada waktu mereka menemui Allah, karena mereka telah memungkiri terhadap Allah apa yang telah mereka ikrarkan kepada-Nya dan juga karena mereka selalu berdusta.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Tidakkah mereka tahu bahwasanya Allah mengetahui rahasia dan bisikan mereka, dan bahwasanya Allah amat mengetahui segala yang gaib?",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"(Orang-orang munafik itu), yaitu orang-orang yang mencela orang-orang mukmin yang memberi sedekah dengan sukarela dan (mencela) orang-orang yang tidak memperoleh (untuk disedekahkan) selain sekadar kesanggupannya, maka orang-orang munafik itu menghina mereka.  Allah akan membalas penghinaan mereka itu, dan untuk mereka azab yang pedih.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Kamu memohonkan ampun bagi mereka atau tidak kamu mohonkan ampun bagi mereka (adalah sama saja).  Kendatipun kamu memohonkan ampun bagi mereka tujuh puluh kali, namun Allah sekali-kali tidak akan memberi ampun kepada mereka.  Yang demikian itu adalah karena mereka kafir kepada Allah dan rasul-Nya.  Dan Allah tidak memberi petunjuk kepada kaum yang fasik.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Orang-orang yang ditinggalkan (tidak ikut perang) itu, merasa gembira dengan tinggalnya mereka di belakang Rasulullah, dan mereka tidak suka berjihad dengan harta dan jiwa mereka pada jalan Allah dan mereka berkata, ""Janganlah kamu berangkat (pergi berperang) dalam panas terik ini"".  Katakanlah, ""Api neraka jahanam itu lebih sangat panas(nya)"", jika mereka mengetahui.",1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
"Maka hendaklah mereka tertawa sedikit dan menangis banyak, sebagai pembalasan dari apa yang selalu mereka kerjakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Maka jika Allah mengembalikanmu kepada suatu golongan dari mereka, kemudian mereka minta izin kepadamu untuk keluar (pergi berperang), maka Katakanlah, ""Kamu tidak boleh keluar bersamaku selama-lamanya dan tidak boleh memerangi musuh bersamaku.  Sesungguhnya kamu telah rela tidak pergi berperang kali yang pertama.  Karena itu, duduklah (tinggallah) bersama orang-orang yang tidak ikut berperang"".",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
"Dan janganlah kamu sekali-kali menyalatkan (jenazah) seorang yang mati di antara mereka, dan janganlah kamu berdiri (mendoakan) di kuburnya.  Sesungguhnya mereka telah kafir kepada Allah dan rasul-Nya dan mereka mati dalam keadaan fasik.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dan janganlah harta benda dan anak-anak mereka menarik hatimu.  Sesungguhnya Allah menghendaki akan mengazab mereka di dunia dengan harta dan anak-anak itu dan agar melayang nyawa mereka dalam keadaan kafir.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan apabila diturunkan suatu surah (yang memerintahkan kepada orang munafik itu), ""Berimanlah kamu kepada Allah dan berjihadlah beserta rasul-Nya"", niscaya orang-orang yang sanggup di antara mereka meminta izin kepadamu (untuk tidak berjihad) dan mereka berkata, ""Biarkanlah kami berada bersama orang-orang yang duduk"".",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
"Mereka rela berada bersama orang-orang yang tidak pergi berperang, dan hati mereka telah dikunci mati maka mereka tidak mengetahui (kebahagiaan beriman dan berjihad).",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Tetapi rasul dan orang-orang yang beriman bersama dia, mereka berjihad dengan harta dan diri mereka.  Dan mereka itulah orang-orang yang memperoleh kebaikan; dan mereka itulah (pula) orang-orang yang beruntung.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Allah telah menyediakan bagi mereka surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya.  Itulah kemenangan yang besar.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan datang (kepada nabi) orang-orang yang mengemukakan uzur, yaitu orang-orang Arab Badui agar diberi izin bagi mereka (untuk tidak berjihad), sedang orang-orang yang mendustakan Allah dan rasul-Nya, duduk berdiam diri saja.  Kelak orang-orang yang kafir di antara mereka itu akan ditimpa azab yang pedih.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Tiada dosa (lantaran tidak pergi berjihad) atas orang-orang yang lemah, orang-orang yang sakit, dan atas orang-orang yang tidak memperoleh apa yang akan mereka nafkahkan, apabila mereka berlaku ikhlas kepada Allah dan rasul-Nya.  Tidak ada jalan sedikit pun untuk menyalahkan orang-orang yang berbuat baik.  Dan Allah Maha Pengampun lagi Maha Penyayang,",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"dan tiada (pula dosa) atas orang-orang yang apabila mereka datang kepadamu, supaya kamu memberi mereka kendaraan, lalu kamu berkata, ""Aku tidak memperoleh kendaraan untuk membawamu"", lalu mereka kembali, sedang mata mereka bercucuran air mata karena kesedihan, lantaran mereka tidak memperoleh apa yang akan mereka nafkahkan.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"Sesungguhnya jalan (untuk menyalahkan) hanyalah terhadap orang-orang yang meminta izin kepadamu, padahal mereka itu orang-orang kaya.  Mereka rela berada bersama orang-orang yang tidak ikut berperang dan Allah telah mengunci mati hati mereka, maka mereka tidak mengetahui (akibat perbuatan mereka).",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"Mereka (orang-orang munafik) mengemukakan uzurnya kepadamu, apabila kamu telah kembali kepada mereka (dari medan perang).  Katakanlah, ""Janganlah kamu mengemukakan uzur; kami tidak percaya lagi kepadamu (karena) sesungguhnya Allah telah memberitahukan kepada kami beritamu yang sebenarnya.  Dan Allah serta rasul-Nya akan melihat pekerjaanmu, kemudian kamu dikembalikan kepada yang mengetahui yang gaib dan yang nyata, lalu Dia memberitakan kepadamu apa yang telah kamu kerjakan"".",0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"Kelak mereka akan bersumpah kepadamu dengan nama Allah, apabila kamu kembali kepada mereka  supaya kamu berpaling dari mereka.  Maka berpalinglah dari mereka karena sesungguhnya mereka itu adalah najis dan tempat mereka Jahanam sebagai balasan atas apa yang telah mereka kerjakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Mereka akan bersumpah kepadamu agar kamu rida kepada mereka.  Tetapi jika sekiranya kamu rida kepada mereka, maka sesungguhnya Allah tidak rida kepada orang-orang yang fasik itu.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Orang-orang Arab Badui itu  lebih sangat kekafiran dan kemunafikannya dan lebih wajar tidak mengetahui hukum-hukum yang diturunkan Allah kepada rasul-Nya.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Di antara orang-orang Arab Badui itu, ada orang yang memandang apa yang dinafkahkannya (di jalan Allah) sebagai suatu kerugian dan dia menanti-nanti marabahaya menimpamu, merekalah yang akan ditimpa marabahaya.  Dan Allah Maha Mendengar lagi Maha Mengetahui.",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Di antara orang-orang Arab Badui itu, ada orang yang beriman kepada Allah dan hari kemudian dan memandang apa yang dinafkahkannya (di jalan Allah) itu, sebagai jalan untuk mendekatkannya kepada Allah dan sebagai jalan untuk memperoleh doa rasul.  Ketahuilah, sesungguhnya nafkah itu adalah suatu jalan bagi mereka untuk mendekatkan diri (kepada Allah).  Kelak Allah akan memasukkan mereka ke dalam rahmat (surga)Nya; Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"Orang-orang yang terdahulu lagi yang pertama-tama (masuk Islam) di antara orang-orang muhajirin dan ansar dan orang-orang yang mengikuti mereka dengan baik, Allah rida kepada mereka dan mereka pun rida kepada Allah dan Allah menyediakan bagi mereka surga-surga yang mengalir sungai-sungai di dalamnya; mereka kekal di dalamnya selama-lamanya.  Itulah kemenangan yang besar.",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Di antara orang-orang Arab Badui yang di sekelilingmu  itu, ada orang-orang munafik dan (juga) di antara penduduk Madinah.  Mereka keterlaluan dalam kemunafikannya.  Kamu (Muhammad) tidak mengetahui mereka, (tetapi) Kami-lah yang mengetahui mereka.  Nanti, mereka akan Kami siksa dua kali, kemudian mereka akan dikembalikan kepada azab yang besar.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
"Dan (ada pula) orang-orang lain yang mengakui dosa-dosa mereka, mereka mencampurbaurkan pekerjaan yang baik dengan pekerjaan lain yang buruk.  Mudah-mudahan, Allah menerima tobat mereka.  Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Ambillah zakat dari sebagian harta mereka, dengan zakat itu kamu membersihkan  dan mensucikan  mereka, dan mendoalah untuk mereka. Sesungguhnya doa kamu itu (menjadi) ketenteraman jiwa bagi mereka. Dan Allah Maha Mendengar lagi Maha Mengetahui.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tidakkah mereka mengetahui bahwasanya Allah menerima tobat dari hamba-hamba-Nya dan menerima zakat dan bahwasanya Allah Maha Penerima tobat lagi Maha Penyayang?,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan Katakanlah, ""Bekerjalah kamu, maka Allah dan rasul-Nya serta orang-orang mukmin akan melihat pekerjaanmu itu dan kamu akan dikembalikan kepada (Allah) Yang Mengetahui akan yang gaib dan yang nyata, lalu diberitakan-Nya kepada kamu apa yang telah kamu kerjakan"".",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Dan ada (pula) orang-orang lain yang ditangguhkan sampai ada keputusan Allah; adakalanya Allah akan mengazab mereka dan adakalanya Allah akan menerima tobat mereka.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan (di antara orang-orang munafik itu) ada orang-orang yang mendirikan masjid untuk menimbulkan kemudaratan (pada orang-orang mukmin), untuk kekafiran, dan untuk memecah belah antara orang-orang mukmin, serta menunggu kedatangan orang-orang yang telah memerangi Allah dan rasul-Nya sejak dahulu .  Mereka sesungguhnya bersumpah, ""Kami tidak menghendaki, selain kebaikan"".  Dan Allah menjadi saksi bahwa sesungguhnya mereka itu adalah pendusta (dalam sumpahnya).",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"Janganlah kamu salat dalam masjid itu selama-lamanya. Sesungguhnya masjid yang didirikan atas dasar takwa (masjid Qubā`) sejak hari pertama adalah lebih patut kamu bersembahyang di dalamnya. Di dalamnya, ada orang-orang yang ingin membersihkan diri. Dan Allah menyukai orang-orang yang bersih.",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Maka apakah orang-orang yang mendirikan masjidnya di atas dasar takwa kepada Allah dan keridaan-(Nya) itu yang baik ataukah orang-orang yang mendirikan bangunannya di tepi jurang yang runtuh, lalu bangunannya itu jatuh bersama-sama dengan dia ke dalam neraka Jahanam? Dan Allah tidak memberikan petunjuk kepada orang-orang yang zalim.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Bangunan-bangunan yang mereka dirikan itu senantiasa menjadi pangkal keraguan dalam hati mereka, kecuali bila hati mereka itu telah hancur .  Dan Allah Maha Mengetahui lagi Maha Bijaksana.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Sesungguhnya Allah telah membeli dari orang-orang mukmin diri dan harta mereka dengan memberikan surga untuk mereka. Mereka berperang pada jalan Allah, lalu mereka membunuh atau terbunuh.  (Itu telah menjadi) janji yang benar dari Allah di dalam Taurat, Injil, dan Al-Qur`ān. Dan siapakah yang lebih menepati janjinya (selain) daripada Allah? Maka bergembiralah dengan jual beli yang telah kamu lakukan itu dan itulah kemenangan yang besar.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Mereka itu adalah orang-orang yang bertobat, yang beribadat, yang memuji (Allah), yang melawat , yang rukuk, yang sujud, yang menyuruh berbuat makruf dan mencegah berbuat mungkar, dan yang memelihara hukum-hukum Allah. Dan gembirakanlah orang-orang mukmin itu.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Tiadalah sepatutnya bagi nabi dan orang-orang yang beriman memintakan ampun (kepada Allah) bagi orang-orang musyrik, walaupun orang-orang musyrik itu adalah kaum kerabat(nya) sesudah jelas bagi mereka bahwasanya orang-orang musyrik itu adalah penghuni neraka Jahanam.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Dan permintaan ampun dari Ibrāhīm  (kepada Allah) untuk bapaknya tidak lain hanyalah karena suatu janji yang telah diikrarkannya kepada bapaknya itu. Maka tatkala jelas bagi Ibrāhīm  bahwa bapaknya itu adalah musuh Allah, maka Ibrāhīm  berlepas diri darinya. Sesungguhnya Ibrāhīm adalah seorang yang sangat lembut hatinya lagi penyantun.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan Allah sekali-kali tidak akan menyesatkan  suatu kaum, sesudah Allah memberi petunjuk kepada mereka sehingga dijelaskan-Nya kepada mereka apa yang harus mereka jauhi . Sesungguhnya Allah Maha Mengetahui segala sesuatu.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Sesungguhnya kepunyaan Allah-lah kerajaan langit dan bumi.  Dia menghidupkan dan mematikan.  Dan sekali-kali tidak ada pelindung dan penolong bagimu selain Allah.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Sesungguhnya Allah telah menerima tobat nabi, orang-orang muhajirin, dan orang-orang ansar yang mengikuti nabi dalam masa kesulitan setelah hati segolongan dari mereka hampir berpaling, kemudian Allah menerima tobat mereka itu.  Sesungguhnya Allah Maha Pengasih lagi Maha Penyayang kepada mereka,",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"dan terhadap tiga orang  yang ditangguhkan (penerimaan tobat) mereka hingga apabila bumi telah menjadi sempit bagi mereka, padahal bumi itu luas dan jiwa mereka pun telah sempit (pula terasa) oleh mereka, serta mereka telah mengetahui bahwa tidak ada tempat lari dari (siksa) Allah, melainkan kepada-Nya saja.  Kemudian, Allah menerima tobat mereka agar mereka tetap dalam tobatnya.  Sesungguhnya Allah-lah Yang Maha Penerima tobat lagi Maha Penyayang.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Hai orang-orang yang beriman bertakwalah kepada Allah dan hendaklah kamu bersama orang-orang yang benar.,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Tidaklah sepatutnya bagi penduduk Madinah dan orang-orang Arab Badui yang berdiam di sekitar mereka tidak turut menyertai Rasulullah (pergi berperang) dan tidak patut (pula) bagi mereka lebih mencintai diri mereka daripada mencintai diri Rasul.  Yang demikian itu ialah karena mereka tidak ditimpa kehausan, kepayahan, dan kelaparan pada jalan Allah, dan tidak (pula) menginjak suatu tempat yang membangkitkan amarah orang-orang kafir dan tidak menimpakan sesuatu bencana kepada musuh, melainkan dituliskanlah bagi mereka dengan yang demikian itu suatu amal saleh.  Sesungguhnya Allah tidak menyia-nyiakan pahala orang-orang yang berbuat baik,",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
"dan mereka tiada menafkahkan suatu nafkah yang kecil dan tidak (pula) yang besar dan tidak melintasi suatu lembah, melainkan dituliskan bagi mereka (amal saleh pula) karena Allah akan memberi balasan kepada mereka (dengan balasan) yang lebih baik dari apa yang telah mereka kerjakan.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Tidak sepatutnya bagi orang-orang mukmin itu pergi semuanya (ke medan perang).  Mengapa tidak pergi dari tiap-tiap golongan di antara mereka beberapa orang untuk memperdalam pengetahuan mereka tentang agama dan untuk memberi peringatan kepada kaumnya apabila mereka telah kembali kepadanya supaya mereka itu dapat menjaga dirinya.,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Hai orang-orang yang beriman, perangilah orang-orang kafir yang di sekitar kamu itu dan hendaklah mereka menemui kekerasan daripadamu dan ketahuilah bahwasanya Allah beserta orang-orang yang bertakwa.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan apabila diturunkan suatu surah, maka di antara mereka (orang-orang munafik) ada yang berkata, ""Siapakah di antara kamu yang bertambah imannya dengan (turunnya) surah ini?"" Adapun orang-orang yang beriman, maka surah ini menambah imannya, sedang mereka merasa gembira.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan adapun orang-orang yang di dalam hati mereka ada penyakit, maka dengan surah itu bertambah kekafiran mereka di samping kekafirannya (yang telah ada) dan mereka mati dalam keadaan kafir.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Dan tidaklah mereka (orang-orang munafik) memperhatikan bahwa mereka diuji  sekali atau dua kali setiap tahun, kemudian mereka tidak (juga) bertobat dan tidak (pula) mengambil pelajaran?",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
"Dan apabila diturunkan satu surah, sebagian mereka memandang kepada yang lain (sambil berkata), ""Adakah seorang dari (orang-orang muslimin) yang melihat kamu?"" Sesudah itu, mereka pun pergi.  Allah telah memalingkan hati mereka disebabkan mereka adalah kaum yang tidak mengerti.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
"Sesungguhnya telah datang kepadamu seorang rasul dari kaummu sendiri, berat terasa olehnya penderitaanmu sangat menginginkan (keimanan dan keselamatan) bagimu, amat belas kasihan lagi penyayang terhadap orang-orang mukmin.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Jika mereka berpaling (dari keimanan), maka katakanlah, ""Cukuplah Allah bagiku; tidak ada Tuhan selain Dia.  Hanya kepada-Nya aku bertawakkal dan Dia adalah Tuhan yang memiliki arasy yang agung"".",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
