teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
" Sesungguhnya, Kami telah mengambil perjanjian dari Bani Israil, dan Kami mengutus kepada mereka beberapa orang rasul. Setiap kali datang kepada mereka seorang rasul membawa sesuatu yang tidak mereka sukai, ada segolongan yang mereka ingkari, dan ada segolongan yang mereka bunuh.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"Dan mereka mengira bahwa tidak akan ada cobaan, maka mereka pun menjadi buta dan tuli. Kemudian Allah menerima ampunan-Nya kepada mereka; lalu banyak di antara mereka yang menjadi buta dan tuli. Dan Allah Maha Melihat apa yang mereka kerjakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sungguh telah kafir orang-orang yang mengatakan, ""Sesungguhnya Allah adalah Al-Masih putra Maryam,"" dan Al-Masih berkata, ""Hai Bani Israil, sembahlah Allah, Tuhanku dan Tuhanmu."" Sesungguhnya, barangsiapa mempersekutukan Allah, maka Allah telah mengharamkan baginya surga, dan tempatnya adalah neraka. Dan sekali-kali tidak ada bagi orang-orang yang zalim seorang penolong pun.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Orang-orang yang mengatakan, ""Allah adalah salah satu dari tiga,"" telah kafir. Dan tidak ada Tuhan selain Allah yang Esa. Dan jika mereka tidak berhenti dari apa yang mereka katakan, niscaya orang-orang yang kafir di antara mereka akan ditimpa azab yang pedih.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 Maka mengapa mereka tidak bertobat kepada Allah dan memohon ampunan-Nya? Dan Allah Maha Pengampun lagi Maha Penyayang.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
" Al-Masih, putra Maryam, tidak lain hanyalah seorang rasul; telah berlalu sebelumnya para rasul. Dan ibunya adalah seorang wanita yang benar. Keduanya biasa memakan makanan. Perhatikanlah bagaimana Kami menjelaskan kepada mereka tanda-tanda (kekuasaan-kekuasaan) itu; kemudian perhatikanlah bagaimana mereka tertipu.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Katakanlah, ""Apakah kamu menyembah selain Allah sesuatu yang tidak dapat mendatangkan mudharat dan manfaat bagimu? Padahal Allah Maha Mendengar lagi Maha Mengetahui.""",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
" Katakanlah: ""Hai Ahli Kitab, janganlah kamu melampaui batas dalam agamamu melampaui batas yang benar, dan janganlah kamu mengikuti hawa nafsu suatu kaum yang telah sesat sebelumnya, yang telah menyesatkan banyak orang dan telah tersesat dari jalan yang benar.",0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
 Orang-orang kafir dari Bani Israil dikutuk oleh lisan Daud dan Isa putra Maryam. Hal itu karena mereka durhaka dan selalu melampaui batas.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Mereka tidak saling melarang dari kezaliman yang mereka lakukan. Keburukan itulah yang dahulu mereka kerjakan.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Kamu lihat banyak di antara mereka menjadikan orang-orang kafir sebagai sekutu. Sungguh buruk apa yang telah mereka perbuat, yaitu bahwa Allah telah murka kepada mereka, dan mereka kekal dalam siksa-Nya.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
" Dan seandainya mereka benar-benar beriman kepada Allah, Nabi (saw) dan kitab-kitab yang diwahyukan kepadanya, niscaya mereka tidak akan menjadikan keduanya sebagai pemimpin, akan tetapi kebanyakan mereka orang-orang yang fasik.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Sungguh, kamu akan mendapati orang-orang yang paling keras permusuhannya terhadap orang-orang beriman adalah orang-orang Yahudi dan orang-orang yang menyekutukan Allah. Dan sungguh, kamu akan mendapati orang-orang yang paling dekat kasih sayangnya kepada orang-orang beriman adalah orang-orang yang berkata, ""Kami orang-orang Nasrani."" Yang demikian itu karena di antara mereka ada pendeta-pendeta dan rahib-rahib, dan karena mereka tidak menyombongkan diri.",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
" Dan ketika mereka mendengar apa yang telah diwahyukan kepada Rasul, kamu melihat mata mereka berlinang air mata karena kebenaran yang telah mereka ketahui. Mereka berkata, ""Ya Tuhan kami, kami telah beriman, maka daftarkanlah kami di antara orang-orang yang menyaksikan.""",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Mengapa kita tidak boleh beriman kepada Allah dan kepada kebenaran yang telah datang kepada kita serta berharap bahwa Tuhan kita akan memasukkan kita ke dalam golongan orang-orang yang saleh?,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
" Maka Allah membalas mereka atas apa yang mereka katakan dengan surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Dan yang demikian itu adalah pahala orang-orang yang berbuat baik.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan orang-orang yang kafir dan mendustakan ayat-ayat Kami, mereka itu adalah penghuni neraka.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hai orang-orang yang beriman, janganlah kamu haramkan kebaikan-kebaikan yang telah Allah halalkan bagimu, dan janganlah kamu melampaui batas. Sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dan makanlah dari rizki yang telah Allah berikan kepadamu sebagai makanan yang halal lagi baik dan bertakwalah kepada Allah yang kamu percayai.,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Allah tidak akan menimpakan dosa atas kalian atas sumpah-sumpah yang tidak disengaja, tetapi Dia akan menimpakan dosa atas kalian atas sumpah-sumpah yang kalian sengajakan. Penghapus dosanya adalah memberi makan sepuluh orang miskin dari rata-rata apa yang kalian berikan kepada keluarga kalian, atau pakaian mereka, atau memerdekakan seorang budak. Barangsiapa tidak dapat menemukannya, maka berpuasalah tiga hari. Itulah penghapus dosa atas sumpah-sumpah kalian. Jika kalian bersumpah, maka tepatilah sumpah-sumpah kalian. Demikianlah Allah menjelaskan ayat-ayat-Nya kepada kalian, agar kalian bersyukur.",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Hai orang-orang yang beriman, sesungguhnya khamr, judi, mezbah batu, dan meramal panah, semuanya itu adalah dosa besar dari perbuatan setan. Maka jauhilah semuanya itu agar kamu beruntung.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Setan hanya ingin menimbulkan permusuhan dan kebencian di antara kamu dengan khamar dan judi, dan menghalangi kamu dari mengingat Allah dan shalat. Maka mengapa kamu tidak berhenti?",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
" Dan taatilah Allah dan taatilah Rasul, dan berhati-hatilah. Tetapi jika kamu berpaling, maka ketahuilah bahwa sesungguhnya hanya atas Rasul Kami sajalah pemberitaan yang nyata.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Tidak ada dosa bagi orang-orang yang beriman dan beramal saleh atas apa yang mereka makan, selama mereka bertakwa kepada Allah, beriman, beramal saleh, kemudian bertakwa kepada Allah, beriman, kemudian bertakwa kepada Allah, dan beramal saleh. Dan Allah menyukai orang-orang yang berbuat baik.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Hai orang-orang yang beriman, sesungguhnya Allah akan menguji kalian dengan sesuatu dari binatang buruan yang kalian jangkau dengan tangan dan tombak kalian, agar Allah memperlihatkan siapa yang takut kepada-Nya tanpa terlihat. Dan barangsiapa yang melampaui batas setelah itu, maka baginya azab yang pedih.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Wahai orang-orang yang beriman, janganlah kamu membunuh binatang buruan, sedang kamu dalam keadaan ihram. Dan barangsiapa di antara kamu yang membunuhnya dengan sengaja, maka hukumannya setimpal dengan apa yang disembelihnya dari hewan kurban, yang akan diadili oleh dua orang yang adil di antara kamu, sebagai persembahan yang diserahkan ke Kakbah, atau sebagai penebus dosa, memberi makan orang miskin atau setimpal dengan puasa, agar dia merasakan akibat dari perbuatannya. Dia telah memaafkan. Allah akan menghukumnya atas apa yang telah terjadi di masa lalu. Dan barangsiapa yang kembali (berbuat dosa), maka Allah akan membalasnya. Dan Allah Maha Perkasa lagi Maha Pemberi Pembalasan.",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dihalalkan bagimu binatang buruan laut dan makanannya sebagai rezeki bagimu dan orang-orang yang dalam perjalanan. Dan diharamkan bagimu binatang buruan darat selama kamu dalam keadaan ihram. Dan bertakwalah kepada Allah, yang kepada-Nya kamu akan dikumpulkan.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
" ۞ Allah telah menjadikan Ka'bah, Baitullah, sebagai penopang bagi manusia, dan Bulan Haram, serta hewan kurban dan karangan bunga. Yang demikian itu agar kamu mengetahui bahwa Allah mengetahui apa yang ada di langit dan apa yang ada di bumi, dan bahwa Allah Maha Mengetahui segala sesuatu.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 Ketahuilah bahwa Allah Maha Keras hukumannya dan bahwa Allah Maha Pengampun lagi Maha Penyayang.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rasulullah hanya bertugas menyampaikan pesan. Dan Allah mengetahui apa yang kamu lahirkan dan apa yang kamu sembunyikan.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Katakanlah, ""Tidaklah sama yang buruk dengan yang baik, meskipun banyaknya yang buruk itu dapat menarik perhatianmu. Maka bertakwalah kepada Allah, hai orang-orang yang berakal budi, agar kamu beruntung.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Wahai orang-orang yang beriman, janganlah kamu bertanya tentang hal-hal yang jika diperlihatkan kepadamu, akan menyusahkanmu. Dan jika kamu menanyakannya ketika Al-Qur'an diturunkan, niscaya akan diperlihatkan kepadamu. Allah telah mengampuni mereka, dan Allah Maha Pengampun lagi Maha Penyantun.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan sesungguhnya telah ada kaum sebelum kamu yang bertanya tentang hal itu, kemudian mereka mengingkarinya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Allah tidak menjadikan sesuatu pun yang Bahiroh, Sa'ibah, Wasilah dan Hami, akan tetapi orang-orang yang kafir itu mengada-adakan kebohongan terhadap Allah, dan kebanyakan mereka tidak dapat berpikir.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
" Dan apabila dikatakan kepada mereka, ""Marilah kepada apa yang diturunkan Allah dan kepada Rasul,"" mereka menjawab, ""Cukuplah bagi kami apa yang kami dapati nenek moyang kami mengerjakannya,"" meskipun nenek moyang mereka tidak mengetahui sesuatu pun dan tidak pula mendapat petunjuk.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Hai orang-orang yang beriman, tanggung jawab atas dirimu sendiri. Orang yang sesat tidak akan membahayakanmu jika kamu mendapat petunjuk. Kepada Allah-lah tempat kembalimu semuanya, lalu Dia akan memberitakan kepadamu apa yang telah kamu kerjakan.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Wahai orang-orang yang beriman, jika ajal menghampiri salah seorang di antara kamu pada saat berwasiat, hendaklah ada dua orang yang adil di antara kamu, atau dua orang lain dari luar kamu. Jika kamu sedang dalam perjalanan di muka bumi, lalu kamu ditimpa musibah kematian, hendaklah kamu menahan mereka setelah salat, dan hendaklah mereka bersumpah dengan nama Allah, ""Jika kamu ragu-ragu, kami tidak akan menukarnya dengan harga apa pun, meskipun itu milik kerabat, dan kami tidak akan menyembunyikan kesaksian Allah. Sesungguhnya, jika kami menyembunyikannya, niscaya kami termasuk orang-orang yang berdosa.""",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
"Tetapi jika ternyata mereka telah berbuat dosa, maka dua orang lain harus menggantikan mereka dari antara orang-orang yang terhadapnya dua orang yang pertama itu telah berbuat dosa. Kemudian mereka bersumpah dengan nama Allah, ""Kesaksian kami lebih benar dari kesaksian mereka, dan kami tidak melampaui batas. Sesungguhnya, jika demikian, kami termasuk orang-orang yang zalim.""",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
" Yang demikian itu lebih besar kemungkinannya bagi mereka untuk memberikan kesaksian sebagaimana mestinya, atau takut sumpah mereka akan ditolak setelah sumpah mereka. Dan bertakwalah kepada Allah dan dengarkanlah. Dan Allah tidak memberi petunjuk kepada kaum yang fasik.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"۞ Hari ketika Allah mengumpulkan para rasul dan bertanya, ""Apa jawaban kalian?"" Mereka menjawab, ""Kami tidak memiliki pengetahuan apa pun. Sesungguhnya Engkau Maha Mengetahui yang gaib.""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
"Bahasa Indonesia: Ketika Allah berfirman, “Hai Isa putra Maryam, ingatlah akan nikmat-Ku kepadamu dan kepada ibumu di waktu Aku menguatkan kamu dengan Ruhul Kudus, sehingga kamu dapat berbicara dengan manusia di waktu masih buaian dan di waktu dewasa, dan di waktu Aku mengajarkan kepadamu Kitab, Hikmah, Taurat dan Injil, dan di waktu kamu telah menciptakan dari tanah liat yang berupa burung dengan izin-Ku, lalu burung itu meniupkan udara ke dalam sayapnya.” Maka burung itu berubah menjadi burung dengan izin-Ku, dan ia menyembuhkan orang buta dan orang berpenyakit kusta dengan izin-Ku, dan di waktu ia menghidupkan orang mati dengan izin-Ku, dan di waktu Aku menahan Bani Israil dari (azab) kamu, ketika kamu datang kepada mereka dengan bukti-bukti yang nyata. Maka berkatalah orang-orang yang kafir di antara mereka: “Ini tidak lain hanyalah sihir yang nyata.”",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
"Dan ketika Aku memberi wahyu kepada para pengikut-Ku, “Percayalah kepada-Ku dan kepada Rasul-Ku,” mereka berkata, “Kami telah beriman dan saksikanlah bahwa kami adalah orang-orang muslim.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Ketika para murid berkata, “Hai Isa putra Maryam, dapatkah Tuhanmu menurunkan kepada kami hidangan dari langit?” Ia berkata, “Bertakwalah kepada Allah, jika kamu orang-orang yang beriman.”",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Mereka berkata, ""Kami ingin memakannya dan semoga hati kami menjadi tenteram dan mengetahui bahwa kamu telah mengatakan yang sebenarnya kepada kami dan kami akan menjadi salah satu saksinya.""",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Isa, putra Maryam, berkata, ""Ya Allah, Tuhan kami, turunkanlah kepada kami hidangan dari langit yang akan menjadi hari raya bagi kami, bagi orang-orang yang pertama di antara kami dan yang terakhir di antara kami, dan suatu tanda dari-Mu. Dan berikanlah rezeki kepada kami, karena Engkau adalah sebaik-baik pemberi rezeki.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
" Allah berfirman, ""Sesungguhnya Aku akan menurunkannya kepadamu. Dan barangsiapa di antara kamu yang kafir sesudahnya, maka Aku akan menyiksanya dengan siksaan yang belum pernah Aku siksa seorang pun di antara seluruh alam.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Dan ketika Allah berfirman, ""Hai Isa putra Maryam, apakah engkau mengatakan kepada manusia, 'Jadikanlah aku dan ibuku dua tuhan selain Allah?'"" Allah berfirman, ""Maha Tinggi Engkau! Tidaklah pantas bagiku mengatakan sesuatu yang bukan hakku. Jika aku mengatakannya, niscaya Engkau mengetahuinya. Engkau mengetahui apa yang ada dalam jiwaku, dan aku tidak mengetahui apa yang ada dalam jiwa-Mu. Sesungguhnya, Engkau Maha Mengetahui yang gaib.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Aku tidak mengatakan apa pun kepada mereka kecuali apa yang Engkau perintahkan kepadaku: ""Sembahlah Allah, Tuhanku dan Tuhanmu."" Dan aku menjadi saksi atas mereka selama aku berada di antara mereka. Ketika Engkau mengangkatku, Engkau menjadi Pengawas atas mereka, dan Engkau Maha Menyaksikan atas segala sesuatu.",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
" Jika Engkau menghukum mereka, maka mereka adalah hamba-hamba-Mu; dan jika Engkau memaafkan mereka, maka Engkau adalah Yang Maha Perkasa lagi Maha Bijaksana.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Allah berfirman, ""Inilah hari di mana orang-orang yang jujur akan memperoleh manfaat dari kejujuran mereka. Bagi mereka ada surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Allah ridha kepada mereka dan mereka pun ridha kepada-Nya. Itulah kemenangan yang agung.""",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
 Kepunyaan Allah-lah kerajaan langit dan bumi dan apa pun yang ada di dalamnya. Dan Dia Maha Kuasa atas segala sesuatu.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
