teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
" Dan janganlah sekali-kali menshalati salah seorang di antara mereka jika ia meninggal, dan janganlah pula berdiri di samping kuburnya. Sesungguhnya mereka telah kafir kepada Allah dan Rasul-Nya, dan mereka mati dalam keadaan durhaka.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan janganlah harta dan anak-anak mereka menarik perhatianmu. Allah hanya bermaksud menyiksa mereka melalui mereka di dunia dan agar ruh mereka binasa, sedangkan mereka dalam keadaan kafir.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Dan apabila diturunkan suatu surat yang berbunyi: ""Berimanlah kepada Allah dan berjihadlah bersama Rasul-Nya,"" maka orang-orang yang kuat di antara mereka meminta izin kepadamu dan berkata: ""Tinggalkanlah kami, maka sesungguhnya kami akan bersama orang-orang yang duduk.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Mereka merasa puas bersama orang-orang yang tertinggal, dan hati mereka telah dimeteraikan dengan sesuatu, sehingga mereka tidak mengerti.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Adapun Rasulullah dan orang-orang yang beriman bersamanya, mereka berjihad dengan harta dan jiwa mereka. Dan merekalah orang-orang yang mendapatkan kebaikan-kebaikan, dan merekalah orang-orang yang beruntung.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Allah telah menyediakan bagi mereka surga-surga yang mengalir di bawahnya sungai-sungai, dan mereka kekal di dalamnya. Itulah kemenangan yang agung.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan para pembuat udzur dari kalangan orang-orang Arab gurun pun datang untuk diberi izin, dan duduklah orang-orang yang mengingkari Allah dan Rasul-Nya. Siksa yang pedih akan menimpa orang-orang kafir di antara mereka.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Tidak ada dosa bagi orang yang lemah, orang yang sakit, dan orang yang tidak memiliki apa pun untuk diinfakkan, jika mereka ikhlas karena Allah dan Rasul-Nya. Tidak ada jalan bagi orang-orang yang berbuat baik. Dan Allah Maha Pengampun lagi Maha Penyayang.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan tidak ada dosa bagi orang-orang yang apabila mereka datang kepadamu untuk kamu tunggangi, lalu kamu berkata: ""Aku tidak mempunyai sesuatu pun untuk menunggangimu,"" mereka berpaling, sedangkan mata mereka berlinang air mata karena sedih karena tidak mempunyai sesuatu pun untuk dinafkahkan.",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
"۞ Sesungguhnya jalan itu terhadap orang-orang yang meminta izin kepadamu, padahal mereka kaya. Mereka merasa cukup bersama orang-orang yang tinggal di belakang, dan Allah telah mengunci mati hati mereka, sehingga mereka tidak mengetahui.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Mereka akan mencari-cari alasan kepadamu ketika kamu kembali kepada mereka. Katakanlah, ""Janganlah kamu mencari-cari alasan, kami tidak akan pernah percaya kepadamu. Allah telah mengabarkan kepada kami berita-beritamu. Dan Allah dan Rasul-Nya akan melihat perbuatanmu. Kemudian kamu akan dikembalikan kepada Yang Mengetahui yang gaib dan yang nyata, lalu Dia akan mengabarkan kepadamu apa yang telah kamu kerjakan.""",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Mereka akan bersumpah kepadamu dengan nama Allah ketika kamu kembali kepada mereka untuk berpaling dari mereka. Maka menjauhlah dari mereka. Sesungguhnya mereka itu najis, dan tempat kembali mereka adalah Jahannam sebagai balasan atas apa yang telah mereka kerjakan.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Mereka bersumpah kepadamu bahwa kamu akan ridha kepada mereka. Tetapi jika kamu ridha kepada mereka, maka sesungguhnya Allah tidak ridha kepada orang-orang yang durhaka.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Orang-orang Arab di padang pasir lebih kafir dan munafik, dan lebih mungkin tidak mengetahui batas-batas apa yang telah Allah turunkan kepada Rasul-Nya. Padahal Allah Maha Mengetahui lagi Maha Bijaksana.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan di antara orang-orang Badui ada orang-orang yang menganggap apa yang mereka nafkahkan sebagai kerugian, dan menanti bagimu serangkaian akibat yang buruk. Atas mereka serangkaian akibat yang buruk. Dan Allah Maha Mendengar lagi Maha Mengetahui.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan di antara orang-orang Badui ada orang-orang yang beriman kepada Allah dan Hari Akhir, dan menganggap apa yang mereka nafkahkan sebagai sarana mendekatkan diri kepada Allah dan salat Rasul. Sungguh, itu adalah sarana mendekatkan diri kepada mereka. Allah akan memasukkan mereka ke dalam rahmat-Nya. Sesungguhnya, Allah Maha Pengampun lagi Maha Penyayang.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Dan orang-orang yang pertama kali masuk Islam dari kaum Muhajirin dan Ansar, dan orang-orang yang mengikuti mereka dengan baik, Allah ridha kepada mereka dan mereka pun ridha kepada-Nya. Dan Dia telah menyediakan bagi mereka surga-surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Itulah kemenangan yang agung.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
" Dan di antara orang-orang Badui di sekitarmu ada orang-orang munafik, dan di antara penduduk Madinah ada orang-orang yang terus-menerus berbuat munafik. Kamu tidak mengenal mereka, tetapi Kami mengenal mereka. Kami akan menyiksa mereka dua kali, kemudian mereka akan dikembalikan kepada azab yang besar.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Dan sebagian yang lain telah mengakui dosa-dosa mereka. Mereka mencampuradukkan kebaikan dengan keburukan. Mudah-mudahan Allah menerima taubat mereka. Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Ambillah zakat dari sebagian harta mereka untuk mensucikan dan menyucikan mereka dengan zakat itu, dan doakanlah mereka dengan shalawat. Sesungguhnya doa-doamu itu dapat menenangkan mereka. Dan Allah Maha Mendengar lagi Maha Mengetahui.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Tidakkah mereka mengetahui bahwasanya Allah menerima taubat dari hamba-hamba-Nya dan menerima zakat, dan bahwasanya Allah Maha Penerima taubat lagi Maha Penyayang?",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan katakanlah, ""Bekerjalah, karena Allah dan Rasul-Nya serta orang-orang mukmin akan melihat pekerjaanmu. Dan kamu akan dikembalikan kepada Yang Mengetahui akan yang ghaib dan yang nyata, lalu Dia beritakan kepadamu apa yang telah kamu kerjakan.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
 Dan yang lainnya menunggu keputusan Allah—entah Dia akan menghukum mereka atau mengampuni mereka. Dan Allah Maha Mengetahui lagi Maha Bijaksana.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan orang-orang yang menjadikan masjid sebagai tempat yang membahayakan, tempat kekufuran, tempat perpecahan di antara orang-orang mukmin, dan tempat penyergapan bagi orang-orang yang dahulu memerangi Allah dan Rasul-Nya, mereka pasti bersumpah, ""Sesungguhnya kami hanya menghendaki kebaikan."" Dan Allah menjadi saksi bahwa mereka adalah orang-orang yang dusta.",1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
 Janganlah kalian berdiri di dalamnya. Masjid yang didirikan atas dasar ketakwaan sejak hari pertama lebih layak bagi kalian untuk berdiri di dalamnya. Di dalamnya ada orang-orang yang suka mensucikan diri; dan Allah menyukai orang-orang yang mensucikan diri.,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Apakah orang yang meletakkan fondasi bangunannya di atas ketakwaan kepada Allah dan keridhaan-Nya lebih baik, ataukah orang yang meletakkan fondasi bangunannya di tepi jurang yang runtuh, lalu runtuh bersamanya ke dalam api neraka? Dan Allah tidak memberi petunjuk kepada orang-orang yang zalim.",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Bangunan yang mereka bangun tidak akan pernah berhenti menjadi sumber keraguan di hati mereka, kecuali jika hati mereka hancur. Dan Allah Maha Mengetahui lagi Maha Bijaksana.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Sesungguhnya Allah telah membeli dari orang-orang mukmin, jiwa dan harta mereka, dengan imbalan surga bagi mereka. Mereka berperang di jalan Allah, lalu mereka membunuh dan dibunuh—suatu janji yang benar dari-Nya, yang tercantum dalam Taurat, Injil, dan Al-Qur'an. Dan siapakah yang lebih menepati janjinya daripada Allah? Maka bergembiralah dengan jual belimu itu, (yaitu) apa yang telah kamu janjikan (kepada mereka). Dan itulah kemenangan yang agung.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Orang-orang yang kembali, orang-orang yang beribadah, orang-orang yang memuji, orang-orang yang berpuasa, orang-orang yang ruku, orang-orang yang sujud, orang-orang yang menyuruh kepada yang ma'ruf dan mencegah dari yang munkar, dan orang-orang yang menaati hukum-hukum Allah. Dan sampaikanlah kabar gembira kepada orang-orang yang beriman.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Tidaklah patut bagi Nabi dan orang-orang yang beriman memohonkan ampun bagi orang-orang musyrik, sekalipun mereka itu kaum kerabat, setelah jelas bagi mereka bahwa orang-orang musyrik itu adalah penghuni neraka.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan permohonan ampunan Ibrahim untuk ayahnya semata-mata karena janji yang telah ia buat kepadanya. Namun, tatkala jelas baginya bahwa ayahnya adalah musuh Allah, ia pun berlepas diri darinya. Sungguh, Ibrahim adalah sosok yang penyayang dan penyayang.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan Allah tidak akan menyesatkan suatu kaum setelah Dia memberi mereka petunjuk, hingga Dia menjelaskan kepada mereka apa yang harus mereka hindari. Sesungguhnya Allah Maha Mengetahui segala sesuatu.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
 Sesungguhnya milik Allah-lah kerajaan langit dan bumi. Dia menghidupkan dan mematikan. Dan sekali-kali tidak ada bagimu seorang pun pelindung dan penolong selain Allah.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Allah telah mengampuni dosa-dosa Nabi, kaum Muhajirin, dan kaum Ansar yang mengikuti beliau di masa-masa sulit, setelah hati sebagian dari mereka hampir berpaling. Kemudian Dia mengampuni dosa-dosa mereka. Sesungguhnya, Dia Maha Pemurah lagi Maha Penyayang kepada mereka.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Adapun tiga orang yang tertinggal, hingga bumi yang luas itu terasa sempit bagi mereka dan jiwa mereka pun terasa sempit, dan mereka yakin bahwa tidak ada tempat berlindung dari Allah selain kepada-Nya. Kemudian Allah menerima ampunan-Nya kepada mereka, agar mereka bertobat. Sesungguhnya Allah Maha Penerima tobat lagi Maha Penyayang.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Hai orang-orang yang beriman, bertakwalah kepada Allah dan hendaklah kamu bersama orang-orang yang jujur.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Tidaklah pantas bagi penduduk Madinah dan orang-orang Badui di sekitar mereka untuk tetap tinggal di belakang Rasulullah atau mengutamakan diri mereka sendiri daripada beliau. Yang demikian itu karena mereka tidak merasakan dahaga, lelah, dan lapar di jalan Allah, tidak pula menempuh jalan yang membangkitkan amarah orang-orang kafir, dan tidak pula mereka menyakiti musuh kecuali karena kelemahan mereka sendiri. Telah tertulis bagi mereka suatu amal saleh. Sesungguhnya Allah tidak menyia-nyiakan pahala orang-orang saleh.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
"Dan mereka tidak menafkahkan sesuatu harta, yang sedikit maupun yang besar dan tidak (pula) mereka melewati suatu lembah, melainkan dicatat bagi mereka, agar Allah memberi balasan kepada mereka dengan pahala yang lebih baik dari apa yang telah mereka kerjakan.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 Dan tidaklah pantas bagi orang-orang beriman untuk berangkat sekaligus. Maka mengapa tidak berangkat satu golongan dari setiap golongan mereka untuk menimba ilmu dalam agama dan memberi peringatan kepada kaumnya ketika mereka kembali agar mereka waspada?,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
"Wahai orang-orang yang beriman, perangilah orang-orang kafir yang ada di sekitarmu, dan hendaklah mereka merasakan kekasaranmu. Dan ketahuilah bahwa Allah beserta orang-orang yang bertakwa.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan apabila suatu surat diturunkan, sebagian mereka berkata, ""Siapakah di antara kamu yang bertambah imannya?"" Adapun orang-orang yang beriman, maka surat itu menambah iman mereka dan mereka bergembira.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
" Adapun orang-orang yang di dalam hatinya ada penyakit, maka penyakit itu akan menambah penyakit mereka di atas penyakit mereka sendiri, dan mereka akan mati dalam keadaan kafir.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Tidakkah mereka melihat bahwa mereka diuji setiap tahun, sekali dua kali, namun mereka tidak bertobat dan tidak pula mengambil pelajaran?",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
" Dan ketika suatu surat diturunkan, mereka saling memandang, [berkata], ""Apakah ada yang melihatmu?"" Lalu mereka berpaling. Allah telah memalingkan hati mereka, karena mereka adalah kaum yang tidak mengerti.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Sesungguhnya telah datang kepadamu seorang Rasul dari kalanganmu sendiri. Sungguh berat baginya apa yang kamu derita; dia peduli terhadapmu, dan dia baik hati lagi penyayang terhadap orang-orang mukmin.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Tetapi jika mereka berpaling, maka katakanlah, ""Cukuplah Allah bagiku. Tidak ada Tuhan selain Dia. Hanya kepada-Nya aku bertawakal, dan Dia adalah Tuhan yang memiliki 'Arsy yang agung.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
