teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
" Sesungguhnya orang-orang kafir yang mati dalam keadaan kafir, tidak akan diterima dari salah seorang di antara mereka sebidang tanah yang penuh emas, sekalipun ia menebusnya. Mereka itu akan mendapat azab yang pedih, dan mereka tidak akan memperoleh penolong.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Kamu tidak akan pernah mencapai kebajikan sampai kamu menafkahkan sebagian harta yang kamu cintai. Dan apa pun yang kamu nafkahkan, sesungguhnya Allah Maha Mengetahui.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"۞ Semua makanan halal bagi Bani Israil, kecuali makanan yang telah diharamkan Israil bagi dirinya sendiri sebelum Taurat diturunkan. Katakanlah, ""Bawalah Taurat itu dan bacalah, jika kamu orang-orang yang benar.""",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Maka barangsiapa yang mengada-adakan kebohongan terhadap Allah sesudah itu, maka mereka itulah orang-orang yang zalim.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Katakanlah, “Allah telah berkata benar. Maka ikutilah agama Ibrahim, orang yang lurus. Dan dia bukanlah termasuk orang-orang musyrik.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sesungguhnya rumah (ibadah) yang pertama kali didirikan bagi manusia ialah rumah (ibadah) Bakkah, yang diberkahi dan menjadi petunjuk bagi seluruh alam.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Di dalamnya terdapat tanda-tanda yang nyata, seperti tempat berdirinya Ibrahim. Dan barangsiapa yang memasukinya, ia akan aman. Dan haji ke Baitullah adalah kewajiban manusia kepada Allah, yaitu orang-orang yang mampu membiayainya. Dan barangsiapa yang kafir, maka sesungguhnya Allah Maha Kaya dari kebutuhan semesta alam.",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Katakanlah: ""Hai Ahli Kitab, mengapa kamu kafir kepada ayat-ayat Allah, padahal Allah adalah menyaksikan apa yang kamu kerjakan?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
" Katakanlah, ""Hai Ahli Kitab, mengapa kamu menghalangi orang-orang yang beriman dari jalan Allah, dengan maksud hendak menjadikannya bengkok, padahal kamu menjadi saksi? Dan Allah sekali-kali tidak lengah dari apa yang kamu kerjakan.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Hai orang-orang yang beriman, jika kamu menaati sebagian dari orang-orang yang diberi Kitab, niscaya mereka akan mengembalikan kamu kepada kekafiran setelah kamu beriman.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Bagaimana mungkin kamu kafir, padahal ayat-ayat Allah dibacakan kepadamu, dan di tengah-tengah kamu ada Rasul-Nya? Dan barangsiapa yang berpegang teguh kepada Allah, sungguh, ia telah diberi petunjuk ke jalan yang lurus.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Hai orang-orang yang beriman, bertakwalah kepada Allah sebagaimana seharusnya bertakwa kepada-Nya, dan janganlah kamu mati melainkan dalam keadaan muslim.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan berpegang teguhlah kepada tali Allah bersama-sama, dan janganlah kamu bercerai-berai. Dan ingatlah nikmat Allah kepadamu, ketika kamu dahulu bermusuhan, lalu Dia mempersatukan hatimu, sehingga dengan nikmat-Nya kamu menjadi bersaudara. Dan kamu berada di tepi jurang neraka, lalu Dia menyelamatkan kamu darinya. Demikianlah Allah menjelaskan ayat-ayat-Nya kepadamu, agar kamu mendapat petunjuk.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
" Dan hendaklah ada di antara kamu segolongan yang mengajak kepada yang ma'ruf, menyuruh kepada yang makruf, dan mencegah dari yang munkar. Mereka itulah orang-orang yang beruntung.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dan janganlah kamu seperti orang-orang yang terpecah belah dan berselisih setelah datang kepada mereka bukti-bukti yang jelas. Dan mereka itu akan mendapat azab yang besar.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Hari ketika sebagian wajah menjadi putih dan sebagian lagi menjadi hitam. Adapun orang-orang yang wajahnya menjadi hitam, akan dikatakan, ""Apakah kamu kafir setelah beriman? Maka rasakanlah azab disebabkan apa yang dahulu kamu kafir.""",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
" Adapun orang-orang yang putih mukanya, maka mereka itu berada dalam rahmat Allah, mereka kekal di dalamnya.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
 Inilah ayat-ayat Allah yang Kami bacakan kepadamu dengan sebenarnya. Dan Allah tidak menghendaki kezaliman bagi semesta alam.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Kepunyaan Allah-lah apa yang ada di langit dan apa yang ada di bumi, dan kepada Allah-lah dikembalikan segala urusan.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Kalian adalah umat terbaik yang dilahirkan untuk manusia. Kalian menyuruh kepada yang ma'ruf dan mencegah dari yang munkar, dan beriman kepada Allah. Seandainya Ahli Kitab beriman, tentulah itu lebih baik bagi mereka. Di antara mereka ada yang beriman, tetapi kebanyakan mereka fasik.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Mereka tidak akan menyakitimu kecuali dengan sedikit gangguan. Dan jika mereka memerangimu, niscaya mereka akan membelakangimu; kemudian mereka tidak akan ditolong.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Mereka dihina di mana saja mereka berada, kecuali karena perjanjian dari Allah dan perjanjian dari manusia. Dan mereka dimurkai Allah, dan ditimpakan kemiskinan kepada mereka. Yang demikian itu disebabkan mereka mengingkari ayat-ayat Allah dan membunuh para nabi tanpa alasan yang benar. Yang demikian itu karena mereka durhaka dan mengingkari nikmat. Mereka melampaui batas.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" ۞ Tidaklah semuanya sama. Di antara Ahli Kitab ada suatu kaum yang berdiri, membaca ayat-ayat Allah di waktu malam, dan bersujud.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Mereka beriman kepada Allah dan Hari Akhir, menyuruh kepada yang ma'ruf dan mencegah dari yang munkar, dan bersegera kepada kebaikan. Dan mereka termasuk orang-orang yang saleh.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan kebaikan apa pun yang mereka kerjakan, mereka tidak akan ditolak. Dan Allah Maha Mengetahui tentang orang-orang yang bertakwa.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sesungguhnya orang-orang kafir, harta benda dan anak-anak mereka tidak akan dapat menolong mereka sedikit pun dari sisi Allah. Dan mereka itu penghuni neraka, mereka kekal di dalamnya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Perumpamaan harta yang mereka nafkahkan di dunia ini bagaikan angin yang di dalamnya terdapat embun beku yang menusuk tanaman suatu kaum yang telah menganiaya diri mereka sendiri, maka tanaman itu pun hancur. Padahal, bukanlah Allah yang menganiaya mereka, tetapi merekalah yang menganiaya diri mereka sendiri.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Wahai orang-orang yang beriman, janganlah kamu mengambil orang-orang selain dirimu sebagai teman dekat. Mereka tidak akan membiarkan kamu binasa. Mereka menginginkan apa yang kamu derita. Telah nyata dari mulut mereka kebencian, dan apa yang disembunyikan hati mereka lebih besar. Sesungguhnya Kami telah menjelaskan ayat-ayat itu kepadamu, jika kamu mau berpikir.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Inilah kamu! Kamu mencintai mereka, tetapi mereka tidak mencintaimu, dan kamu beriman kepada Kitab Suci, semuanya. Dan ketika mereka bertemu denganmu, mereka berkata, ""Kami beriman,"" tetapi ketika mereka sendirian, mereka menggigit ujung jari mereka kepadamu karena marah. Katakanlah, ""Matilah kamu dalam amarahmu."" Sesungguhnya Allah Maha Mengetahui apa yang ada dalam dada.",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
" Jika kebaikan menimpa kamu, mereka bersedih karenanya, tetapi jika keburukan menimpa kamu, mereka bergembira karenanya. Tetapi jika kamu bersabar dan bertakwa kepada Allah, niscaya tipu daya mereka tidak akan merugikan kamu sedikit pun. Sesungguhnya Allah Maha Mengetahui segala perbuatan mereka.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dan ketika kamu keluar dari keluargamu untuk menempatkan orang-orang mukmin di tempat-tempat pertempuran. Dan Allah Maha Mendengar lagi Maha Mengetahui.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Ketika dua golongan di antara kamu hampir putus asa, padahal Allah adalah pelindung mereka. Dan hendaklah orang-orang yang beriman bersandar kepada Allah.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan Allah telah memenangkan kalian di Badar, padahal kalian masih lemah. Maka bertakwalah kepada Allah agar kalian bersyukur.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan ketika kamu berkata kepada orang-orang mukmin: ""Apakah tidak cukup bagimu bahwa Tuhanmu menolong kamu dengan tiga ribu malaikat yang diturunkan-Nya?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Ya, jika kamu bersabar dan bertakwa kepada Allah, lalu mereka mendatangimu dengan segera, niscaya Tuhanmu akan membantu kamu dengan lima ribu malaikat yang memiliki tanda-tanda.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan Allah tidak menjadikannya melainkan sebagai kabar gembira bagimu dan agar hatimu menjadi tenteram karenanya. Dan kemenangan itu tidak lain hanyalah dari Allah, Yang Maha Perkasa lagi Maha Bijaksana.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Untuk melenyapkan sebagian orang-orang kafir atau menundukkan mereka, sehingga mereka kembali dalam kekalahan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Kamu tidak memiliki kendali atas masalah ini, apakah Dia mengampuni mereka atau menghukum mereka. Sesungguhnya mereka adalah orang-orang yang zalim.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kepunyaan Allah-lah apa yang ada di langit dan apa yang ada di bumi. Dia mengampuni siapa yang Dia kehendaki dan menyiksa siapa yang Dia kehendaki. Dan Allah Maha Pengampun lagi Maha Penyayang.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hai orang-orang yang beriman, janganlah kamu memakan riba dengan cara berlipat ganda dan bertakwalah kepada Allah agar kamu mendapat keberuntungan.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 Dan peliharalah dirimu dari api neraka yang disediakan untuk orang-orang kafir.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan taatilah Allah dan Rasul, supaya kamu mendapat rahmat.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 ۞ Dan bersegeralah kamu kepada ampunan dari Tuhanmu dan kepada surga yang luasnya seluas langit dan bumi yang disediakan untuk orang-orang yang bertakwa.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"(Yaitu) orang-orang yang menafkahkan hartanya, di waktu lapang dan sempit, dan mereka yang menahan amarahnya dan memaafkan kesalahan orang lain. Dan Allah menyukai orang-orang yang berbuat baik.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan orang-orang yang apabila mereka mengerjakan suatu perbuatan keji atau menganiaya diri mereka sendiri, mereka mengingat Allah dan memohon ampunan bagi dosa-dosa mereka. Dan Allah tidak mengampuni dosa-dosa selain Allah, dan mereka tidak meneruskan perbuatan mereka, padahal mereka mengetahuinya.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Mereka yang pahalanya adalah ampunan dari Tuhan mereka dan surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Dan sebaik-baik pahala orang-orang yang beramal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Telah ada contoh-contoh sebelum kamu, maka berjalanlah di muka bumi dan perhatikanlah bagaimana kesudahan orang-orang yang mendustakan itu.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
 Ini adalah pernyataan yang jelas bagi manusia dan petunjuk serta peringatan bagi orang-orang yang bertakwa.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Dan janganlah kamu bersikap lemah dan janganlah kamu bersedih hati; sesungguhnya kamu adalah orang-orang yang paling unggul, jika kamu orang-orang yang beriman.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Jika kamu terkena suatu luka, maka sesungguhnya telah menimpa kaum [dahulu] suatu luka yang serupa. Dan pada hari-hari ini Kami bergantian di antara manusia, agar Allah memberi kesaksian kepada orang-orang yang beriman dan agar Allah mengambil saksi-saksi dari antara kamu. Dan Allah tidak menyukai orang-orang yang zalim.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Dan agar Allah membersihkan orang-orang yang beriman dan membinasakan orang-orang yang kafir.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Atau apakah kamu mengira bahwa kamu akan masuk surga, padahal Allah belum nyata orang-orang yang berjihad di antara kamu dan belum nyata orang-orang yang sabar?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
" Dan kamu telah mengharapkan kematian sebelum kamu menemuinya, tetapi sekarang kamu telah melihatnya saat kamu sedang melihatnya.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan Muhammad itu tidak lain hanyalah seorang rasul; telah berlalu sebelumnya banyak rasul. Maka jika dia wafat atau terbunuh, apakah kamu akan berbalik? Dan barangsiapa yang berbalik, maka hal itu tidak akan merugikan Allah sedikit pun. Dan Allah akan memberi balasan kepada orang-orang yang bersyukur.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sesungguhnya tiada jiwa yang akan mati kecuali dengan izin Allah pada waktu yang telah ditentukan. Dan barangsiapa yang menghendaki pahala dunia, Kami akan memberinya pahala; dan barangsiapa yang menghendaki pahala akhirat, Kami akan memberinya pahala. Dan Kami akan memberi pahala kepada orang-orang yang bersyukur.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Dan betapa banyak nabi yang berperang bersamanya, banyak orang saleh, namun mereka tidak pernah patah semangat karena musibah yang menimpa mereka di jalan Allah, tidak pula mereka menjadi lemah dan tidak pula mereka merendahkan diri. Dan Allah mencintai orang-orang yang sabar.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Dan ucapan mereka hanyalah: ""Ya Tuhan kami, ampunilah dosa-dosa kami dan pelanggaran-pelanggaran kami dalam perbuatan kami, dan teguhkanlah kaki-kaki kami dan berikanlah kemenangan kepada kami atas orang-orang yang kafir.""",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
 Maka Allah memberikan mereka pahala di dunia dan pahala yang sebaik-baiknya di akhirat. Dan Allah menyukai orang-orang yang berbuat baik.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Hai orang-orang yang beriman, jika kamu menaati orang-orang kafir, niscaya mereka akan membalikkan kamu ke belakang, dan jadilah kamu orang-orang yang merugi.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Bahkan, Allah adalah Pelindungmu dan Dia adalah sebaik-baik Penolong.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Kami akan masukkan rasa takut ke dalam hati orang-orang kafir, disebabkan mereka mempersekutukan Allah, padahal Allah tidak menurunkan keterangan apa pun untuk itu. Tempat berlindung mereka adalah neraka, dan seburuk-buruk tempat tinggal orang-orang yang zalim.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan Allah telah memenuhi janji-Nya kepadamu ketika kamu menindas mereka dengan izin-Nya, hingga kamu kehilangan keberanian dan berselisih dalam perkara itu dan durhaka setelah Allah memperlihatkan kepadamu apa yang kamu cintai, di antara kamu ada yang menghendaki dunia dan di antara kamu ada yang menghendaki akhirat. Kemudian Dia memalingkan kamu dari mereka untuk menguji kamu; dan sesungguhnya Dia telah memaafkanmu, dan Allah Maha Kaya. Atas orang-orang yang beriman.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
"۞ (Ingatlah), ketika kamu sedang berjalan (ke tempatmu) dan kamu tidak melihat kepada seorang pun, padahal Rasul telah memanggil kamu ke akhir hayatmu. Maka Dia membalas kamu dengan kesedihan yang dibalas dengan kesedihan, agar kamu tidak bersedih hati terhadap apa yang luput darimu dan terhadap apa yang telah menimpamu. Dan Allah Maha Mengetahui apa yang kamu kerjakan.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Kemudian, setelah kesusahan itu, Dia menurunkan kepadamu rasa aman - rasa kantuk yang menimpa sebagian dari kamu, sementara sebagian yang lain mengkhawatirkan diri mereka sendiri. Mereka beranggapan tentang Allah selain kebenaran - anggapan jahiliyah. Mereka berkata, ""Apakah kami memiliki andil dalam urusan ini?"" Katakanlah, ""Sesungguhnya urusan ini semuanya milik Allah."" Mereka menyembunyikan dalam diri mereka apa yang tidak mereka nyatakan kepadamu. Mereka berkata, ""Seandainya kami memiliki kendali atas urusan ini, niscaya kami tidak akan dibunuh di sini. Katakanlah, ""Seandainya kamu berada di rumah-rumahmu, niscaya orang-orang yang telah ditetapkan mati akan datang ke tempat-tempat kematian mereka agar Allah menguji apa yang ada dalam dadamu dan membersihkan apa yang ada dalam hatimu. Dan Allah Maha Mengetahui apa yang ada dalam dada.""",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Sesungguhnya orang-orang yang berpaling di antara kamu pada hari kedua pasukan itu bertemu, sesungguhnya setanlah yang menyesatkan mereka karena sebagian dari apa yang telah mereka usahakan. Padahal Allah telah mengampuni mereka. Sesungguhnya Allah Maha Pengampun lagi Maha Penyantun.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hai orang-orang yang beriman, janganlah kamu seperti orang-orang yang kafir dan berkata tentang saudara-saudara mereka ketika mereka bepergian di muka bumi atau sedang berperang, ""Seandainya mereka bersama kita, niscaya mereka tidak akan mati dan tidak pula terbunuh,"" agar Allah menjadikan hal itu penyesalan di dalam hati mereka. Dan Allah menghidupkan dan mematikan, dan Allah Maha Melihat apa yang kamu kerjakan.",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
"Dan jika kamu terbunuh di jalan Allah atau mati, maka ampunan dari Allah dan rahmat adalah lebih baik dari apa yang mereka kumpulkan.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Dan jika kamu meninggal atau terbunuh, sesungguhnya kamu akan dikumpulkan kepada Allah.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Maka, dengan rahmat Allah, kamu berlaku lemah lembut terhadap mereka. Seandainya kamu berlaku kasar dan keras hati, niscaya mereka akan menjauh darimu. Maka maafkanlah mereka, mohonkan ampun bagi mereka, dan bermusyawarahlah dengan mereka dalam masalah ini. Dan apabila kamu telah mengambil keputusan, maka bertawakallah kepada Allah. Sesungguhnya Allah menyukai orang-orang yang bertawakal.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Jika Allah menolongmu, niscaya tidak ada yang dapat mengalahkanmu. Tetapi jika Dia membiarkanmu, siapakah yang dapat menolongmu setelah-Nya? Dan hendaklah orang-orang yang beriman bertawakal kepada Allah.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Tidaklah pantas bagi seorang nabi untuk mengambil harta rampasan perang. Dan barangsiapa yang mengambil harta rampasan perang, maka ia akan membawa apa yang telah diambilnya pada Hari Kiamat. Kemudian, setiap jiwa akan diberi balasan yang sempurna atas apa yang telah diperbuatnya, dan mereka tidak akan dizalimi.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
" Apakah orang yang mengejar keridhaan Allah sama dengan orang yang mendatangkan murka Allah atas dirinya, yang tempatnya adalah Jahannam dan seburuk-buruk tempat kembali?",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
" Mereka memiliki beberapa derajat di sisi Allah, dan Allah Maha Melihat apa yang mereka kerjakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Sesungguhnya Allah telah memberikan karunia yang besar kepada orang-orang yang beriman ketika Dia mengutus seorang Rasul dari kalangan mereka sendiri di tengah-tengah mereka; Dia membacakan ayat-ayat-Nya kepada mereka, menyucikan mereka dan mengajarkan mereka Kitab dan Hikmah, meskipun sebelumnya mereka benar-benar dalam kesesatan yang nyata.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
" Atau ketika kamu ditimpa suatu musibah, padahal kamu telah menimpakan dua kali lipatnya, kamu berkata: ""Dari manakah ini?"" Katakanlah: ""Ini dari (kesalahan) dirimu sendiri."" Sesungguhnya Allah Maha Kuasa atas segala sesuatu.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
" Dan apa saja yang menimpa kamu pada hari bertemunya dua pasukan, maka adalah dengan izin Allah dan agar Dia memberi keterangan kepada orang-orang yang beriman.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan agar orang-orang munafik mengetahui, dan dikatakan kepada mereka, ""Marilah berperang di jalan Allah atau belalah dirimu,"" mereka berkata, ""Seandainya kami tahu tentang peperangan, niscaya kami mengikutimu."" Mereka lebih dekat kepada kekufuran pada hari itu daripada kepada iman. Mereka mengatakan dengan mulut mereka apa yang tidak ada dalam hati mereka. Dan Allah Maha Mengetahui apa yang mereka sembunyikan.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
" Orang-orang yang berkata kepada saudara-saudara mereka ketika mereka sedang duduk: ""Seandainya mereka menaati kami, niscaya mereka tidak akan dibunuh."" Katakanlah: ""Maka jauhkanlah dari dirimu kematian, jika kamu orang-orang yang benar.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Dan janganlah sekali-kali mengira bahwa orang-orang yang gugur di jalan Allah itu mati. Akan tetapi, mereka itu hidup di sisi Tuhan mereka, dan mereka diberi rezeki.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Mereka bergirang hati terhadap karunia yang telah diberikan Allah kepada mereka, dan mereka bergirang hati terhadap orang-orang yang belum menyusul mereka dari belakang mereka, bahwa tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
 ۞ Mereka bergembira karena karunia Allah dan karena Allah tidak menyia-nyiakan pahala orang-orang yang beriman.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Orang-orang yang menaati perintah Allah dan Rasul setelah mereka ditimpa luka. Bagi orang-orang yang mengerjakan amal saleh di antara mereka dan bertakwa kepada Allah, bagilah pahala yang besar.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Orang-orang yang kepadanya manusia berkata: ""Sesungguhnya manusia telah mengumpulkan kekuatan untuk menyerang kamu, maka takutlah kepada mereka."" Akan tetapi, hal itu tidak lain hanyalah menambah keimanan mereka, dan mereka berkata: ""Cukuplah Allah bagi kami dan Dia adalah sebaik-baik Pemelihara.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
" Maka mereka kembali dengan nikmat dan karunia dari Allah. Mereka tidak ditimpa bahaya apa pun, dan mereka mengejar keridhaan Allah. Dan Allah Maha Besar karunia-Nya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Yang demikian itu hanyalah setan yang menakut-nakuti para pengikutnya, maka janganlah kamu takut kepada mereka, tetapi takutlah kepada-Ku, jika kamu orang-orang yang beriman.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan janganlah orang-orang yang tergesa-gesa masuk ke dalam kekufuran itu menyusahkanmu. Sesungguhnya mereka tidak akan dapat mendatangkan mudharat kepada Allah sedikit pun. Allah tidak bermaksud memberi mereka bagian apa pun di akhirat, dan bagi mereka azab yang besar.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Sesungguhnya orang-orang yang membeli kekafiran dengan iman, mereka tidak akan dapat mendatangkan mudharat kepada Allah sedikit pun, dan bagi mereka azab yang pedih.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Dan janganlah orang-orang kafir mengira bahwa penangguhan Kami kepada mereka lebih baik bagi mereka. Sesungguhnya Kami memberi penangguhan kepada mereka, agar mereka bertambah dosanya, dan bagi mereka azab yang menghinakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Allah tidak akan membiarkan orang-orang beriman seperti keadaanmu saat ini, hingga Dia membedakan yang jahat dari yang baik. Dan Allah tidak akan memberitahukan kepadamu tentang yang gaib, tetapi Allah memilih siapa yang Dia kehendaki dari antara para rasul-Nya. Maka berimanlah kepada Allah dan para rasul-Nya. Dan jika kamu beriman dan bertakwa kepada Allah, niscaya bagimu pahala yang besar.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Dan janganlah orang-orang yang menahan apa yang telah Allah berikan kepada mereka dari karunia-Nya, mengira bahwa itu baik bagi mereka. Bahkan, itu buruk bagi mereka. Mereka akan dikepung oleh apa yang mereka tahan pada Hari Kiamat. Dan kepunyaan Allah-lah warisan langit dan bumi. Dan Allah Maha Mengetahui apa yang kamu kerjakan.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
