verse_number,arab,king_fahd,kemenag,google_translate
51,إِنَّمَا كَانَ قَوْلَ ٱلْمُؤْمِنِينَ إِذَا دُعُوٓا۟ إِلَى ٱللَّهِ وَرَسُولِهِۦ لِيَحْكُمَ بَيْنَهُمْ أَن يَقُولُوا۟ سَمِعْنَا وَأَطَعْنَا ۚ وَأُو۟لَـٰٓئِكَ هُمُ ٱلْمُفْلِحُونَ,"Sesungguhnya jawaban oran-orang mukmin bila mereka dipanggil kepada Allah dan rasul-Nya agar rasul menghukum (mengadili) di antara mereka  ialah ucapan, ""Kami mendengar dan kami patuh.""  Dan mereka itulah orang-orang yang beruntung.","Hanya ucapan orang-orang mukmin, yang apabila mereka diajak kepada Allah dan Rasul-Nya agar Rasul memutuskan (perkara) di antara mereka, mereka berkata, ""Kami mendengar, dan kami taat."" Dan mereka itulah orang-orang yang beruntung.","Sebaliknya, dia adalah perkataan orang -orang percaya, ketika mereka dipanggil kepada Tuhan dan utusan -Nya, sehingga dia akan menilai di antara mereka untuk mengatakan bahwa kita telah mendengar, dan kita akan diberkati. Kedua orang itu"
52,وَمَن يُطِعِ ٱللَّهَ وَرَسُولَهُۥ وَيَخْشَ ٱللَّهَ وَيَتَّقْهِ فَأُو۟لَـٰٓئِكَ هُمُ ٱلْفَآئِزُونَ,"Dan barang siapa yang taat kepada Allah dan rasul-Nya dan takut kepada Allah dan bertakwa kepada-Nya, maka mereka adalah orang-orang yang mendapat kemenangan. ","Dan barangsiapa taat kepada Allah dan Rasul-Nya serta takut kepada Allah dan bertakwa kepada-Nya, mereka itulah orang-orang yang mendapat kemenangan.","Dan siapa pun yang mematuhi Tuhan dan Utusan -Nya, dan Dia takut kepada Tuhan dan takut kepadanya, maka Anda adalah orang -orangnya."
53,۞ وَأَقْسَمُوا۟ بِٱللَّهِ جَهْدَ أَيْمَـٰنِهِمْ لَئِنْ أَمَرْتَهُمْ لَيَخْرُجُنَّ ۖ قُل لَّا تُقْسِمُوا۟ ۖ طَاعَةٌ مَّعْرُوفَةٌ ۚ إِنَّ ٱللَّهَ خَبِيرٌۢ بِمَا تَعْمَلُونَ,"Dan mereka bersumpah dengan nama Allah sekuat-kuat sumpah, jika kamu suruh mereka berperang, pastilah mereka akan pergi.  Katakanlah, ""Janganlah kamu bersumpah, (ketaatan kalian adalah) ketaatan yang sudah dikenal.  Sesungguhnya Allah Maha Mengetahui apa yang kamu kerjakan.","Dan mereka bersumpah dengan (nama) Allah dengan sumpah sungguh-sungguh, bahwa jika engkau suruh mereka berperang, pastilah mereka akan pergi. Katakanlah (Muhammad), ""Janganlah kamu bersumpah, (karena yang diminta) adalah ketaatan yang baik. Sungguh, Allah Mahateliti terhadap apa yang kamu kerjakan.""",۞ dan bagi diri mereka dengan Tuhan
54,قُلْ أَطِيعُوا۟ ٱللَّهَ وَأَطِيعُوا۟ ٱلرَّسُولَ ۖ فَإِن تَوَلَّوْا۟ فَإِنَّمَا عَلَيْهِ مَا حُمِّلَ وَعَلَيْكُم مَّا حُمِّلْتُمْ ۖ وَإِن تُطِيعُوهُ تَهْتَدُوا۟ ۚ وَمَا عَلَى ٱلرَّسُولِ إِلَّا ٱلْبَلَـٰغُ ٱلْمُبِينُ,"Katakanlah, Taat kepada Allah dan taatlah kepada rasul dan jika kamu berpaling maka sesungguhnya kewajiban rasul itu adalah apa yang dibebankan kepadanya dan kewajiban kamu sekalian adalah semata-mata apa yang dibebankan kepadamu.  Dan jika kamu taat kepadanya, niscaya kamu mendapat petunjuk.  Dan tidak lain kewajiban rasul itu, melainkan menyampaikan (amanat Allah) dengan terang.""","Katakanlah, ""Taatlah kepada Allah dan taatlah kepada Rasul; jika kamu berpaling, maka sesungguhnya kewajiban Rasul (Muhammad) itu hanyalah apa yang dibebankan kepadanya, dan kewajiban kamu hanyalah apa yang dibebankan kepadamu. Jika kamu taat kepadanya, niscaya kamu mendapat petunjuk. Kewajiban Rasul hanyalah menyampaikan (amanat Allah) dengan jelas.""","Katakanlah: Ya Tuhan, dan patuhi kurir. Kecuali orang yang rajin"
55,وَعَدَ ٱللَّهُ ٱلَّذِينَ ءَامَنُوا۟ مِنكُمْ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ لَيَسْتَخْلِفَنَّهُمْ فِى ٱلْأَرْضِ كَمَا ٱسْتَخْلَفَ ٱلَّذِينَ مِن قَبْلِهِمْ وَلَيُمَكِّنَنَّ لَهُمْ دِينَهُمُ ٱلَّذِى ٱرْتَضَىٰ لَهُمْ وَلَيُبَدِّلَنَّهُم مِّنۢ بَعْدِ خَوْفِهِمْ أَمْنًا ۚ يَعْبُدُونَنِى لَا يُشْرِكُونَ بِى شَيْـًٔا ۚ وَمَن كَفَرَ بَعْدَ ذَٰلِكَ فَأُو۟لَـٰٓئِكَ هُمُ ٱلْفَـٰسِقُونَ,"Dan Allah telah berjanji kepada orang-orang yang beriman di antara kamu dan mengerjakan amal-amal yang saleh bahwa Dia sungguh-sungguh akan menjadikan mereka berkuasa di muka bumi, sebagaimana Dia telah menjadikan orang-orang sebelum mereka berkuasa; dan sungguh Dia akan meneguhkan bagi mereka agama yang telah diridai-Nya untuk mereka; dan Dia benar-benar akan menukar (keadaan) mereka sesudah mereka dalam ketakutan menjadi aman sentosa.  Mereka tetap menyembahku-Ku dengan tiada mempersekutukan sesuatu apa pun dengan Aku.  Dan barang siapa yang (tetap) kafir sesudah (janji) itu, maka mereka itulah orang-orang yang fasik.","Allah telah menjanjikan kepada orang-orang di antara kamu yang beriman dan yang mengerjakan kebajikan, bahwa Dia sungguh akan menjadikan mereka berkuasa di bumi sebagaimana Dia telah menjadikan orang-orang sebelum mereka berkuasa, dan sungguh Dia akan meneguhkan bagi mereka dengan agama yang telah Dia ridai. Dan Dia benar-benar mengubah (keadaan) mereka, setelah berada dalam ketakutan menjadi aman sentosa. Mereka (tetap) menyembah-Ku dengan tidak mempersekutukan-Ku dengan sesuatu pun. Tetapi barangsiapa (tetap) kafir setelah (janji) itu, maka mereka itulah orang-orang yang fasik.","Dan janji Allah yang percaya pada Anda dan melakukan Anda, kebenaran, sehingga mereka tidak akan digunakan di tanah, juga mereka memiliki agama mereka, yang puas dengan mereka, dan mereka tidak akan mengubah mereka setelah ketakutan mereka. Jadi, mereka adalah orang -orangnya"
56,وَأَقِيمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَ وَأَطِيعُوا۟ ٱلرَّسُولَ لَعَلَّكُمْ تُرْحَمُونَ,"Dan dirikanlah salat, tunaikanlah zakat, dan taatlah kepada rasul supaya kamu diberi rahmat.","Dan laksanakanlah salat, tunaikanlah zakat dan taatlah kepada Rasul (Muhammad), agar kamu diberi rahmat.","Dan evaluasi komunitas dan mendapatkan zakat dan kepatuhan kepada utusan, sehingga Anda dapat berbelas kasih"
57,لَا تَحْسَبَنَّ ٱلَّذِينَ كَفَرُوا۟ مُعْجِزِينَ فِى ٱلْأَرْضِ ۚ وَمَأْوَىٰهُمُ ٱلنَّارُ ۖ وَلَبِئْسَ ٱلْمَصِيرُ,"Janganlah kamu kira bahwa orang-orang yang kafir itu dapat melemahkan (Allah dari mengazab mereka) di bumi ini, sedang tempat tinggal mereka (di akhirat) adalah neraka.  Dan sungguh amat jeleklah tempat kembali itu.",Janganlah engkau mengira bahwa orang-orang yang kafir itu dapat luput dari siksaan Allah di bumi; sedang tempat kembali mereka (di akhirat) adalah neraka. Dan itulah seburuk-buruk tempat kembali.,"Jangan menghitung mereka yang tidak percaya Anda, mukjizat tanah ۚ dan pengembara mereka ۖ dan kesengsaraan takdir"
58,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لِيَسْتَـْٔذِنكُمُ ٱلَّذِينَ مَلَكَتْ أَيْمَـٰنُكُمْ وَٱلَّذِينَ لَمْ يَبْلُغُوا۟ ٱلْحُلُمَ مِنكُمْ ثَلَـٰثَ مَرَّٰتٍ ۚ مِّن قَبْلِ صَلَوٰةِ ٱلْفَجْرِ وَحِينَ تَضَعُونَ ثِيَابَكُم مِّنَ ٱلظَّهِيرَةِ وَمِنۢ بَعْدِ صَلَوٰةِ ٱلْعِشَآءِ ۚ ثَلَـٰثُ عَوْرَٰتٍ لَّكُمْ ۚ لَيْسَ عَلَيْكُمْ وَلَا عَلَيْهِمْ جُنَاحٌۢ بَعْدَهُنَّ ۚ طَوَّٰفُونَ عَلَيْكُم بَعْضُكُمْ عَلَىٰ بَعْضٍ ۚ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلْـَٔايَـٰتِ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,"Hai orang-orang yang beriman, hendaklah budak-budak (lelaki dan wanita) yang kamu miliki dan orang-orang yang belum balig di antara kamu meminta izin kepada kamu tiga kali (dalam satu hari), yaitu sebelum salat subuh, ketika kamu menanggalkan pakaian (luar)mu pada tengah hari, dan sesudah salat Isya.  (Itulah) tiga aurat bagi kamu .  Tidak ada dosa atasmu dan tidak (pula) atas mereka, selain dari (tiga waktu) itu .  Mereka melayani kamu; sebagian kamu (ada keperluan) kepada sebagian (yang lain).  Demikianlah, Allah menjelaskan ayat-ayat bagi kamu.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.","Wahai orang-orang yang beriman! Hendaklah hamba sahaya (laki-laki dan perempuan) yang kamu miliki, dan orang-orang yang belum balig (dewasa) di antara kamu, meminta izin kepada kamu pada tiga kali (kesempatan), yaitu sebelum salat Subuh, ketika kamu menanggalkan pakaian (luar)mu di tengah hari dan setelah salat Isya. (Itulah) tiga aurat (waktu) bagi kamu. Tidak ada dosa bagimu dan tidak (pula) bagi mereka selain dari (tiga waktu) itu, mereka keluar masuk melayani kamu, sebagian kamu atas sebagian yang lain. Demikianlah Allah menjelaskan ayat-ayat itu kepadamu. Dan Allah Maha Mengetahui, Mahabijaksana.","O, mereka yang percaya pada Anda, sehingga Anda adalah orang -orang yang telah memiliki Anda, dan mereka yang belum diberi tahu tentang doa fajar, dan di mana Anda meletakkan pakaian Anda dari samping dan dari doa kebenaran kebenaran ۚ tiga untuk Anda, untuk Anda, karena Anda mendapatkan halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa untuk beberapa untuk beberapa untuk Anda, untuk Anda, karena Anda mendapatkan halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa ۚ Tiga untuk Anda, untuk Anda, karena halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa ۚ Tiga untuk Anda, untuk Anda, untuk halaman setelah mereka ۚ mereka memiliki beberapa dari Anda dengan"
59,وَإِذَا بَلَغَ ٱلْأَطْفَـٰلُ مِنكُمُ ٱلْحُلُمَ فَلْيَسْتَـْٔذِنُوا۟ كَمَا ٱسْتَـْٔذَنَ ٱلَّذِينَ مِن قَبْلِهِمْ ۚ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمْ ءَايَـٰتِهِۦ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,"Dan apabila anak-anakmu telah sampai umur balig, maka hendaklah mereka meminta izin, seperti orang-orang yang sebelum mereka meminta izin .  Demikianlah, Allah menjelaskan ayat-ayat-Nya. Dan Allah Maha Mengetahui lagi Maha Bijaksana.","Dan apabila anak-anakmu telah sampai umur dewasa, maka hendaklah mereka (juga) meminta izin, seperti orang-orang yang lebih dewasa meminta izin. Demikianlah Allah menjelaskan ayat-ayat-Nya kepadamu. Allah Maha Mengetahui, Mahabijaksana.","Dan ketika pengembara Anda mencapai mimpi, janganlah mereka, seperti halnya mereka seperti orang -orang yang ada di hadapan mereka. Dia ۦ ۗ dan Tuhan adalah pengetahuan yang bijak"
60,وَٱلْقَوَٰعِدُ مِنَ ٱلنِّسَآءِ ٱلَّـٰتِى لَا يَرْجُونَ نِكَاحًا فَلَيْسَ عَلَيْهِنَّ جُنَاحٌ أَن يَضَعْنَ ثِيَابَهُنَّ غَيْرَ مُتَبَرِّجَـٰتٍۭ بِزِينَةٍ ۖ وَأَن يَسْتَعْفِفْنَ خَيْرٌ لَّهُنَّ ۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,"Dan perempuan-perempuan tua yang telah terhenti (dari haid dan mengandung) yang tiada ingin kawin (lagi), tiadalah atas mereka dosa menanggalkan pakaian  mereka dengan tidak (bermaksud) menampakkan perhiasan dan berlaku sopan adalah lebih baik bagi mereka.  Dan Allah Maha Mendengar lagi Maha Bijaksana.","Dan para perempuan tua yang telah berhenti (dari haid dan mengandung) yang tidak ingin menikah (lagi), maka tidak ada dosa menanggalkan pakaian (luar) mereka dengan tidak (bermaksud) menampakkan perhiasan; tetapi memelihara kehormatan adalah lebih baik bagi mereka. Allah Maha Mendengar, Maha Mengetahui.","Dan kekuatan para penggemar, yang tidak berharap untuk menikah, dan tidak ada lumpuh pada mereka untuk meletakkan pakaian mereka, dan itu tidak mungkin. Baik untuk mereka ۗ dan Tuhan adalah seorang yang berpengetahuan luas"
61,لَّيْسَ عَلَى ٱلْأَعْمَىٰ حَرَجٌ وَلَا عَلَى ٱلْأَعْرَجِ حَرَجٌ وَلَا عَلَى ٱلْمَرِيضِ حَرَجٌ وَلَا عَلَىٰٓ أَنفُسِكُمْ أَن تَأْكُلُوا۟ مِنۢ بُيُوتِكُمْ أَوْ بُيُوتِ ءَابَآئِكُمْ أَوْ بُيُوتِ أُمَّهَـٰتِكُمْ أَوْ بُيُوتِ إِخْوَٰنِكُمْ أَوْ بُيُوتِ أَخَوَٰتِكُمْ أَوْ بُيُوتِ أَعْمَـٰمِكُمْ أَوْ بُيُوتِ عَمَّـٰتِكُمْ أَوْ بُيُوتِ أَخْوَٰلِكُمْ أَوْ بُيُوتِ خَـٰلَـٰتِكُمْ أَوْ مَا مَلَكْتُم مَّفَاتِحَهُۥٓ أَوْ صَدِيقِكُمْ ۚ لَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَأْكُلُوا۟ جَمِيعًا أَوْ أَشْتَاتًا ۚ فَإِذَا دَخَلْتُم بُيُوتًا فَسَلِّمُوا۟ عَلَىٰٓ أَنفُسِكُمْ تَحِيَّةً مِّنْ عِندِ ٱللَّهِ مُبَـٰرَكَةً طَيِّبَةً ۚ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلْـَٔايَـٰتِ لَعَلَّكُمْ تَعْقِلُونَ,"Tidak ada halangan bagi orang buta, tidak (pula) bagi orang pincang, tidak (pula) bagi orang sakit, dan tidak (pula) bagi dirimu sendiri makan (bersama-sama mereka) di rumah kamu sendiri atau di rumah bapak-bapakmu, di rumah ibu-ibumu, di rumah saudara-saudaramu yang laki-laki, di rumah saudaramu yang perempuan, di rumah saudara bapakmu yang laki-laki, di rumah saudara bapakmu yang perempuan, di rumah saudara ibumu yang laki-laki, di rumah saudara ibumu yang perempuan, di rumah yang kamu miliki kuncinya , atau di rumah kawan-kawanmu.  Tidak ada halangan bagi kamu makan bersama-sama mereka atau sendirian.  Maka apabila kamu memasuki (suatu rumah dari) rumah-rumah (ini), hendaklah kamu memberi salam kepada (penghuninya yang berarti memberi salam) kepada dirimu sendiri; salam yang ditetapkan dari sisi Allah yang diberi berkat lagi baik. Demikianlah, Allah menjelaskan ayat-ayatnya(Nya) bagimu agar kamu memahaminya.","Tidak ada halangan bagi orang buta, tidak (pula) bagi orang pincang, tidak (pula) bagi orang sakit, dan tidak (pula) bagi dirimu, makan (bersama-sama mereka) di rumah kamu atau di rumah bapak-bapakmu, di rumah ibu-ibumu, di rumah saudara-saudaramu yang laki-laki, di rumah saudara-saudaramu yang perempuan, di rumah saudara-saudara bapakmu yang laki-laki, di rumah saudara-saudara bapakmu yang perempuan, di rumah saudara-saudara ibumu yang laki-laki, di rumah saudara-saudara ibumu yang perempuan, (di rumah) yang kamu miliki kuncinya atau (di rumah) kawan-kawanmu. Tidak ada halangan bagi kamu makan bersama-sama mereka atau sendiri-sendiri. Apabila kamu memasuki rumah-rumah hendaklah kamu memberi salam (kepada penghuninya, yang berarti memberi salam) kepada dirimu sendiri, dengan salam yang penuh berkah dan baik dari sisi Allah. Demikianlah Allah menjelaskan ayat-ayat(-Nya) bagimu, agar kamu mengerti.","Tidak ada rasa malu pada orang buta, atau rasa malu, atau penyakit yang memalukan, atau pada jiwa Anda, untuk makan dari Anda atau rumah -rumah ibu Anda, atau rumah -rumah saudara Anda, atau rumah -rumah saudara Anda, atau rumah -rumah Anda, atau rumah Anda, Anda, Anda memiliki rumah, atau apa yang Anda miliki, atau apa yang Anda miliki, Anda tidak memiliki rumah, atau apa yang Anda miliki di rumah Anda, atau apa yang dimiliki Anda, atau apa yang Anda miliki, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki, atau apa yang Anda miliki, atau apa yang Anda miliki, atau apa yang dimiliki Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki. Jadi, kedamaian berada di atas Anda, beri Anda berkah yang baik."
62,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَإِذَا كَانُوا۟ مَعَهُۥ عَلَىٰٓ أَمْرٍ جَامِعٍ لَّمْ يَذْهَبُوا۟ حَتَّىٰ يَسْتَـْٔذِنُوهُ ۚ إِنَّ ٱلَّذِينَ يَسْتَـْٔذِنُونَكَ أُو۟لَـٰٓئِكَ ٱلَّذِينَ يُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِۦ ۚ فَإِذَا ٱسْتَـْٔذَنُوكَ لِبَعْضِ شَأْنِهِمْ فَأْذَن لِّمَن شِئْتَ مِنْهُمْ وَٱسْتَغْفِرْ لَهُمُ ٱللَّهَ ۚ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ,"Sesungguhnya yang sebenar-benar orang mukmin ialah orang-orang yang beriman kepada Allah dan rasul-Nya dan apabila mereka berada bersama-sama Rasulullah dalam sesuatu urusan yang memerlukan pertemuan, mereka tidak meninggalkan (Rasulullah) sebelum meminta izin kepadanya.  Sesungguhnya orang-orang yang meminta izin kepadamu (Muhammad), mereka itulah orang-orang yang beriman kepada Allah dan rasul-Nya, maka apabila mereka meminta izin kepadamu karena sesuatu keperluan berilah izin kepada siapa yang kamu kehendaki di antara mereka dan mohonkanlah ampunan untuk mereka kepada Allah.  Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","(Yang disebut) orang mukmin hanyalah orang yang beriman kepada Allah dan Rasul-Nya (Muhammad), dan apabila mereka berada bersama-sama dengan dia (Muhammad) dalam suatu urusan bersama, mereka tidak meninggalkan (Rasulullah) sebelum meminta izin kepadanya. Sungguh orang-orang yang meminta izin kepadamu (Muhammad), mereka itulah orang-orang yang (benar-benar) beriman kepada Allah dan Rasul-nya. Maka apabila mereka meminta izin kepadamu karena suatu keperluan, berilah izin kepada siapa yang engkau kehendaki di antara mereka, dan mohonkanlah ampunan untuk mereka kepada Allah. Sungguh, Allah Maha Pengampun, Maha Penyayang.","Tetapi orang -orang percaya yang percaya pada Tuhan dan utusan -Nya mereka yang setia kepada Anda, atau mereka yang percaya kepada Tuhan dan utusan -Nya dari mereka dan meminta pengampunan bagi mereka, Tuhan diampuni, penyayang."
63,لَّا تَجْعَلُوا۟ دُعَآءَ ٱلرَّسُولِ بَيْنَكُمْ كَدُعَآءِ بَعْضِكُم بَعْضًا ۚ قَدْ يَعْلَمُ ٱللَّهُ ٱلَّذِينَ يَتَسَلَّلُونَ مِنكُمْ لِوَاذًا ۚ فَلْيَحْذَرِ ٱلَّذِينَ يُخَالِفُونَ عَنْ أَمْرِهِۦٓ أَن تُصِيبَهُمْ فِتْنَةٌ أَوْ يُصِيبَهُمْ عَذَابٌ أَلِيمٌ,"Janganlah kamu jadikan panggilan rasul di antara kamu seperti panggilan sebagian kamu kepada sebagian (yang lain). Sesungguhnya Allah telah mengetahui orang-orang yang berangsur-angsur pergi di antara kamu dengan berlindung (kepada kawannya), maka hendaklah orang-orang yang menyalahi perintah rasul takut akan ditimpa cobaan atau ditimpa azab yang pedih.","Janganlah kamu jadikan panggilan Rasul (Muhammad) di antara kamu seperti panggilan sebagian kamu kepada sebagian (yang lain). Sungguh, Allah mengetahui orang-orang yang keluar (secara) sembunyi-sembunyi di antara kamu dengan berlindung (kepada kawannya), maka hendaklah orang-orang yang menyalahi perintah Rasul-Nya takut akan mendapat cobaan atau ditimpa azab yang pedih.","Jangan membuat doa utusan di antara Anda, karena beberapa dari Anda adalah beberapa dari Anda ۚ Dia mungkin mengenal Tuhan yang menyesal Anda, dan bagi Anda mereka tidak setuju dengan urusannya untuk menimpa mereka dengan godaan atau siksaan yang menyakitkan"
64,أَلَآ إِنَّ لِلَّهِ مَا فِى ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ ۖ قَدْ يَعْلَمُ مَآ أَنتُمْ عَلَيْهِ وَيَوْمَ يُرْجَعُونَ إِلَيْهِ فَيُنَبِّئُهُم بِمَا عَمِلُوا۟ ۗ وَٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمٌۢ,"Ketahuilah sesungguhnya kepunyaan Allahlah apa yang di langit dan di bumi.  Sesungguhnya Dia mengetahui keadaan yang kamu berada di dalamnya (sekarang).  Dan (mengetahui pula) hari (manusia) dikembalikan kepada-Nya, lalu diterangkan-Nya kepada mereka apa yang telah mereka kerjakan.   Dan Allah Maha mengehui segala sesuatu.","Ketahuilah, sesungguhnya milik Allah lah apa yang ada di langit dan di bumi. Dia mengetahui keadaan kamu sekarang. Dan (mengetahui pula) hari (ketika mereka) dikembalikan kepada-Nya, lalu diterangkan-Nya kepada mereka apa yang telah mereka kerjakan. Dan Allah Maha Mengetahui segala sesuatu.","Kecuali, bagi Tuhan adalah apa yang ada di langit dan bumi. Penuh arti"
