verse_number,arab,king_fahd,kemenag,google_translate
52,قُلْ هَلْ تَرَبَّصُونَ بِنَآ إِلَّآ إِحْدَى ٱلْحُسْنَيَيْنِ ۖ وَنَحْنُ نَتَرَبَّصُ بِكُمْ أَن يُصِيبَكُمُ ٱللَّهُ بِعَذَابٍ مِّنْ عِندِهِۦٓ أَوْ بِأَيْدِينَا ۖ فَتَرَبَّصُوٓا۟ إِنَّا مَعَكُم مُّتَرَبِّصُونَ,"Katakanlah, ""tidak ada yang kamu tunggu-tunggu bagi kami, kecuali salah satu dari dua kebaikan.  Dan Kami menunggu-nunggu bagi kamu bahwa Allah akan menimpakan kepadamu azab (yang besar) dari sisi-Nya, atau (azab) dengan tangan kami.  Sebab itu tunggulah, sesungguhnya kami menunggu-nunggu bersamamu"".","Katakanlah (Muhammad), ""Tidak ada yang kamu tunggu-tunggu bagi kami, kecuali salah satu dari dua kebaikan (menang atau mati syahid). Dan kami menunggu-nunggu bagi kamu bahwa Allah akan menimpakan azab kepadamu dari sisi-Nya, atau (azab) melalui tangan kami. Maka tunggulah, sesungguhnya kami menunggu (pula) bersamamu.""","Katakan: Apakah Anda menyerah dengan kami, kecuali salah satu dari dua barang, dan kami menunggu Anda bahwa Tuhan akan menderita dari Anda sehingga mereka memiliki otoritas Anda"
53,قُلْ أَنفِقُوا۟ طَوْعًا أَوْ كَرْهًا لَّن يُتَقَبَّلَ مِنكُمْ ۖ إِنَّكُمْ كُنتُمْ قَوْمًا فَـٰسِقِينَ,"Katakanlah, ""Nafkahkanlah hartamu, baik dengan sukarela ataupun dengan terpaksa, namun nafkah itu sekali-kali tidak akan diterima dari kamu.  Sesungguhnya kamu adalah orang-orang yang fasik"".","Katakanlah (Muhammad), ""Infakkanlah hartamu baik dengan sukarela maupun dengan terpaksa, namun (infakmu) tidak akan diterima. Sesungguhnya kamu sekalian adalah orang-orang yang fasik.""","Katakanlah, habiskan secara sukarela atau kebencian, dan Anda tidak akan diterima"
54,وَمَا مَنَعَهُمْ أَن تُقْبَلَ مِنْهُمْ نَفَقَـٰتُهُمْ إِلَّآ أَنَّهُمْ كَفَرُوا۟ بِٱللَّهِ وَبِرَسُولِهِۦ وَلَا يَأْتُونَ ٱلصَّلَوٰةَ إِلَّا وَهُمْ كُسَالَىٰ وَلَا يُنفِقُونَ إِلَّا وَهُمْ كَـٰرِهُونَ,"Dan tidak ada yang menghalangi mereka untuk diterima dari mereka nafkah-nafkahnya melainkan karena mereka kafir kepada Allah dan rasul-Nya; dan mereka tidak mengerjakan salat, melainkan dengan malas, dan tidak (pula) menafkahkan (harta) mereka, melainkan dengan rasa enggan.","Dan yang menghalang-halangi infak mereka untuk diterima adalah karena mereka kafir (ingkar) kepada Allah dan Rasul-Nya dan mereka tidak melaksanakan salat, melainkan dengan malas dan tidak (pula) menginfakkan (harta) mereka, melainkan dengan rasa enggan (terpaksa).","Dan apa yang mencegah mereka diterima dari mereka adalah kesuksesan mereka, kecuali bahwa mereka tidak percaya pada Tuhan dan utusannya"
55,فَلَا تُعْجِبْكَ أَمْوَٰلُهُمْ وَلَآ أَوْلَـٰدُهُمْ ۚ إِنَّمَا يُرِيدُ ٱللَّهُ لِيُعَذِّبَهُم بِهَا فِى ٱلْحَيَوٰةِ ٱلدُّنْيَا وَتَزْهَقَ أَنفُسُهُمْ وَهُمْ كَـٰفِرُونَ,"Maka janganlah harta benda dan anak-anak mereka menarik hatimu.  Sesungguhnya Allah menghendaki dengan (memberi) harta benda dan anak-anak itu untuk menyiksa mereka dalam kehidupan di dunia dan kelak akan melayang nyawa mereka, sedang mereka dalam keadaan kafir.",Maka janganlah harta dan anak-anak mereka membuatmu kagum. Sesungguhnya maksud Allah dengan itu adalah untuk menyiksa mereka dalam kehidupan dunia dan kelak akan mati dalam keadaan kafir.,"Jangan mengagumi Anda dengan urusan mereka, dan mereka bukan mandat mereka ۚ Dia hanya ingin Tuhan menyiksa mereka dengan mereka dalam kehidupan kehidupan dunia"
56,وَيَحْلِفُونَ بِٱللَّهِ إِنَّهُمْ لَمِنكُمْ وَمَا هُم مِّنكُمْ وَلَـٰكِنَّهُمْ قَوْمٌ يَفْرَقُونَ,"Dan mereka (orang-orang munafik) bersumpah dengan (nama) Allah bahwa sesungguhnya mereka termasuk golonganmu; padahal mereka bukanlah dari golonganmu, akan tetapi mereka adalah orang-orang yang sangat takut (kepadamu).","Dan mereka (orang-orang munafik) bersumpah dengan (nama) Allah, bahwa sesungguhnya mereka termasuk golonganmu; namun mereka bukanlah dari golonganmu, tetapi mereka adalah orang-orang yang sangat takut (kepadamu).","Dan mereka diselesaikan oleh Tuhan, karena mereka adalah untuk Anda, dan apa mereka dari Anda, dan mereka adalah orang -orang yang terpisah"
57,لَوْ يَجِدُونَ مَلْجَـًٔا أَوْ مَغَـٰرَٰتٍ أَوْ مُدَّخَلًا لَّوَلَّوْا۟ إِلَيْهِ وَهُمْ يَجْمَحُونَ,"Jikalau mereka memperoleh tempat perlindungan atau gua-gua atau lubang-lubang (dalam tanah), niscaya mereka pergi kepadanya dengan secepat-cepatnya.","Sekiranya mereka memperoleh tempat perlindungan, gua-gua atau lubang-lubang (dalam tanah) niscaya mereka pergi (lari) ke sana dengan secepat-cepatnya.","Jika mereka menemukannya, mereka, atau tambang, atau entri untuk itu, dan mereka sudah berakhir."
58,وَمِنْهُم مَّن يَلْمِزُكَ فِى ٱلصَّدَقَـٰتِ فَإِنْ أُعْطُوا۟ مِنْهَا رَضُوا۟ وَإِن لَّمْ يُعْطَوْا۟ مِنْهَآ إِذَا هُمْ يَسْخَطُونَ,"Dan di antara mereka, ada orang yang mencelamu tentang (pembagian) zakat; jika mereka diberi sebagian darinya, mereka bersenang hati, dan jika mereka tidak diberi sebagian darinya, dengan serta merta mereka menjadi marah.","Dan di antara mereka ada yang mencelamu tentang (pembagian) sedekah (zakat); jika mereka diberi bagian, mereka bersenang hati, dan jika mereka tidak diberi bagian, tiba-tiba mereka marah.","Dan beberapa dari mereka yang diberkati dengan Anda dalam yang jujur, jika mereka diberikan dari mereka, mereka senang"
59,وَلَوْ أَنَّهُمْ رَضُوا۟ مَآ ءَاتَىٰهُمُ ٱللَّهُ وَرَسُولُهُۥ وَقَالُوا۟ حَسْبُنَا ٱللَّهُ سَيُؤْتِينَا ٱللَّهُ مِن فَضْلِهِۦ وَرَسُولُهُۥٓ إِنَّآ إِلَى ٱللَّهِ رَٰغِبُونَ,"Jikalau mereka sungguh-sungguh rida dengan apa yang diberikan Allah dan rasul-Nya kepada mereka, dan berkata, ""Cukuplah Allah bagi kami, Allah akan memberikan kepada kami sebagian dari karunia-Nya dan demikian (pula) rasul-Nya, sesungguhnya kami adalah orang-orang yang berharap kepada Allah,"" (tentulah yang demikian itu lebih baik bagi mereka).","Dan Sekiranya mereka benar-benar rida dengan apa yang diberikan kepada mereka oleh Allah dan Rasul-Nya, dan berkata, ""Cukuplah Allah bagi kami, Allah dan Rasul-Nya akan memberikan kepada kami sebagian dari karunia-Nya. Sesungguhnya kami orang-orang yang berharap kepada Allah.""","Dan jika mereka puas dengan apa yang Tuhan dan utusan -Nya telah berikan kepada mereka, dan mereka berkata: “Kita akan memberi kita Tuhan, dan Tuhan memberkati kita, dan utusan Allah, dan utusan Allah."
60,۞ إِنَّمَا ٱلصَّدَقَـٰتُ لِلْفُقَرَآءِ وَٱلْمَسَـٰكِينِ وَٱلْعَـٰمِلِينَ عَلَيْهَا وَٱلْمُؤَلَّفَةِ قُلُوبُهُمْ وَفِى ٱلرِّقَابِ وَٱلْغَـٰرِمِينَ وَفِى سَبِيلِ ٱللَّهِ وَٱبْنِ ٱلسَّبِيلِ ۖ فَرِيضَةً مِّنَ ٱللَّهِ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,"Sesungguhnya zakat-zakat itu, hanyalah untuk orang-orang fakir, orang-orang miskin, pengurus-pengurus zakat, para mualaf yang dibujuk hatinya, untuk (memerdekakan) budak, orang-orang yang berutang, untuk jalan Allah, dan orang-orang yang sedang dalam perjalanan, sebagai suatu ketetapan yang diwajibkan Allah; dan Allah Maha Mengetahui lagi Maha Bijaksana.","Sesungguhnya zakat itu hanyalah untuk orang-orang fakir, orang miskin, amil zakat, orang yang dilunakkan hatinya (mualaf), untuk (memerdekakan) hamba sahaya, untuk (membebaskan) orang yang berhutang, untuk jalan Allah dan untuk orang yang sedang dalam perjalanan, sebagai kewajiban dari Allah. Allah Maha Mengetahui, Mahabijaksana.","۞ Yang jujur ​​adalah untuk orang miskin, orang yang adalah orang yang menderita dengan itu dan afiliasi, dan tanggung jawab mereka, dan orang yang adalah budak, dan budak, dan budak Tuhan dan putra dari yang agung ۖ adalah kepuasan Tuhan ۗ dan Tuhan adalah pengetahuan yang bijak"
61,وَمِنْهُمُ ٱلَّذِينَ يُؤْذُونَ ٱلنَّبِىَّ وَيَقُولُونَ هُوَ أُذُنٌ ۚ قُلْ أُذُنُ خَيْرٍ لَّكُمْ يُؤْمِنُ بِٱللَّهِ وَيُؤْمِنُ لِلْمُؤْمِنِينَ وَرَحْمَةٌ لِّلَّذِينَ ءَامَنُوا۟ مِنكُمْ ۚ وَٱلَّذِينَ يُؤْذُونَ رَسُولَ ٱللَّهِ لَهُمْ عَذَابٌ أَلِيمٌ,"Di antara mereka (orang-orang munafik) ada yang menyakiti nabi dan mengatakan, ""Nabi mempercayai semua apa yang didengarnya"".  Katakanlah, ""Ia mempercayai semua yang baik bagi kamu, ia beriman kepada Allah, mempercayai orang-orang mukmin, dan menjadi rahmat bagi orang-orang yang beriman di antara kamu"".  Dan orang-orang yang menyakiti Rasulullah itu, bagi mereka azab yang pedih.","Dan di antara mereka (orang munafik) ada orang-orang yang menyakiti hati Nabi (Muhammad) dan mengatakan, ""Nabi mempercayai semua apa yang didengarnya."" Katakanlah, ""Dia mempercayai semua yang baik bagi kamu, dia beriman kepada Allah, mempercayai orang-orang mukmin, dan menjadi rahmat bagi orang-orang yang beriman di antara kamu."" Dan orang-orang yang menyakiti Rasulullah akan mendapat azab yang pedih.",Dan di antara mereka adalah mereka yang menyakiti Nabi dan mengatakan bahwa itu adalah telinga ۚ Katakan: telinga itu bagus. Dari Anda ۚ dan mereka yang menyakiti utusan Tuhan memiliki siksaan yang menyakitkan
62,يَحْلِفُونَ بِٱللَّهِ لَكُمْ لِيُرْضُوكُمْ وَٱللَّهُ وَرَسُولُهُۥٓ أَحَقُّ أَن يُرْضُوهُ إِن كَانُوا۟ مُؤْمِنِينَ,"Mereka bersumpah kepada kamu dengan (nama) Allah untuk mencari keridaanmu, padahal Allah dan rasul-Nya itulah yang lebih patut mereka cari keridaannya jika mereka adalah orang-orang yang mukmin.","Mereka bersumpah kepadamu dengan (nama) Allah untuk menyenangkan kamu, padahal Allah dan Rasul-Nya lebih pantas mereka cari keridaan-Nya jika mereka orang mukmin.","Mereka diselesaikan oleh Tuhan agar Anda senang dengan Anda, Tuhan dan utusan -Nya"
63,أَلَمْ يَعْلَمُوٓا۟ أَنَّهُۥ مَن يُحَادِدِ ٱللَّهَ وَرَسُولَهُۥ فَأَنَّ لَهُۥ نَارَ جَهَنَّمَ خَـٰلِدًا فِيهَا ۚ ذَٰلِكَ ٱلْخِزْىُ ٱلْعَظِيمُ,"Tidaklah mereka (orang-orang munafik itu) mengetahui bahwasanya barang siapa menentang Allah dan rasul-Nya, maka sesungguhnya neraka jahanamlah baginya, dia kekal di dalamnya.  Itu adalah kehinaan yang besar.","Tidakkah mereka (orang munafik) mengetahui bahwa barang siapa menentang Allah dan Rasul-Nya, maka sesungguhnya neraka Jahanamlah bagiannya, dia kekal di dalamnya. Itulah kehinaan yang besar.","Apakah Anda tidak tahu bahwa dialah yang mendefinisikan Tuhan dan utusan -Nya, karena ia memiliki api neraka di dalamnya."
64,يَحْذَرُ ٱلْمُنَـٰفِقُونَ أَن تُنَزَّلَ عَلَيْهِمْ سُورَةٌ تُنَبِّئُهُم بِمَا فِى قُلُوبِهِمْ ۚ قُلِ ٱسْتَهْزِءُوٓا۟ إِنَّ ٱللَّهَ مُخْرِجٌ مَّا تَحْذَرُونَ,"Orang-orang yang munafik itu takut akan diturunkan terhadap mereka sesuatu surah yang menerangkan apa yang tersembunyi dalam hati mereka.  Katakanlah kepada mereka, ""Teruskanlah ejekan-ejekanmu (terhadap Allah dan rasul-Nya)"".  Sesungguhnya Allah akan menyatakan apa yang kamu takuti itu.","Orang-orang munafik itu takut jika diturunkan suatu surah yang menerangkan apa yang tersembunyi di dalam hati mereka. Katakanlah (kepada mereka), ""Teruskanlah berolok-olok (terhadap Allah dan Rasul-Nya)."" Sesungguhnya Allah akan mengungkapkan apa yang kamu takuti itu.",Peringatan peringatan untuk diungkapkan kepada mereka sebuah surah yang memprediksi mereka dengan apa yang ada di hati mereka ۚ katakan: ٱ ۟ ۟ ۟ ۟ ۟ ۟
65,وَلَئِن سَأَلْتَهُمْ لَيَقُولُنَّ إِنَّمَا كُنَّا نَخُوضُ وَنَلْعَبُ ۚ قُلْ أَبِٱللَّهِ وَءَايَـٰتِهِۦ وَرَسُولِهِۦ كُنتُمْ تَسْتَهْزِءُونَ,"Dan jika kamu tanyakan kepada mereka (tentang apa yang mereka lakukan itu), tentulah mereka akan manjawab, ""Sesungguhnya kami hanyalah bersenda gurau dan bermain-main saja"".  Katakanlah, ""Apakah dengan Allah, ayat-ayat-Nya dan rasul-Nya kamu selalu berolok-olok?""","Dan jika kamu tanyakan kepada mereka, niscaya mereka akan menjawab, ""Sesungguhnya kami hanya bersenda gurau dan bermain-main saja."" Katakanlah, ""Mengapa kepada Allah, dan ayat-ayat-Nya serta Rasul-Nya kamu selalu berolok-olok?""","Dan jika Anda meminta mereka untuk mengatakan bahwa kami akan kembali dan kami berada di jalan Tuhan, katakanlah Tuhan, Bapa -Nya, dan Utusan -Nya, Anda diejek"
66,لَا تَعْتَذِرُوا۟ قَدْ كَفَرْتُم بَعْدَ إِيمَـٰنِكُمْ ۚ إِن نَّعْفُ عَن طَآئِفَةٍ مِّنكُمْ نُعَذِّبْ طَآئِفَةًۢ بِأَنَّهُمْ كَانُوا۟ مُجْرِمِينَ,"Tidak usah kamu meminta maaf, karena kamu kafir sesudah beriman.  Jika Kami memaafkan segolongan dari kamu (lantaran mereka bertobat), niscaya Kami akan mengazab golongan (yang lain) disebabkan mereka adalah orang-orang yang selalu berbuat dosa.","Tidak perlu kamu meminta maaf, karena kamu telah kafir setelah beriman. Jika Kami memaafkan sebagian dari kamu (karena telah tobat), niscaya Kami akan mengazab golongan (yang lain) karena sesungguhnya mereka adalah orang-orang yang (selalu) berbuat dosa.","Tidak bisa tidak percaya setelah Anda ۚ jika kami enggan bosan dengan Anda, kami akan disiksa"
67,ٱلْمُنَـٰفِقُونَ وَٱلْمُنَـٰفِقَـٰتُ بَعْضُهُم مِّنۢ بَعْضٍ ۚ يَأْمُرُونَ بِٱلْمُنكَرِ وَيَنْهَوْنَ عَنِ ٱلْمَعْرُوفِ وَيَقْبِضُونَ أَيْدِيَهُمْ ۚ نَسُوا۟ ٱللَّهَ فَنَسِيَهُمْ ۗ إِنَّ ٱلْمُنَـٰفِقِينَ هُمُ ٱلْفَـٰسِقُونَ,"Orang-orang munafik laki-laki dan perempuan, sebagian dengan sebagian yang lain adalah sama, mereka menyuruh membuat yang mungkar dan melarang berbuat yang makruf dan mereka menggenggamkan tangannya.  Mereka telah lupa kepada Allah, maka Allah melupakan mereka.  Sesungguhnya orang-orang munafik itulah orang-orang yang fasik.","Orang-orang munafik laki-laki dan perempuan, satu dengan yang lain adalah (sama), mereka menyuruh (berbuat) yang mungkar dan mencegah (perbuatan) yang makruf dan mereka menggenggamkan tangannya (kikir). Mereka telah melupakan kepada Allah, maka Allah melupakan mereka (pula). Sesungguhnya orang-orang munafik itulah orang-orang yang fasik.","Orang yang sukses dan orang yang terpisah dari salah satu dari mereka. Kami melupakan mereka, bagi mereka yang sukses adalah orang -orang."
68,وَعَدَ ٱللَّهُ ٱلْمُنَـٰفِقِينَ وَٱلْمُنَـٰفِقَـٰتِ وَٱلْكُفَّارَ نَارَ جَهَنَّمَ خَـٰلِدِينَ فِيهَا ۚ هِىَ حَسْبُهُمْ ۚ وَلَعَنَهُمُ ٱللَّهُ ۖ وَلَهُمْ عَذَابٌ مُّقِيمٌ,"Allah mengancam orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan Neraka Jahanam, mereka kekal di dalamnya.  Cukuplah neraka itu bagi mereka; dan Allah melaknati mereka; dan bagi mereka azab yang kekal,","Allah menjanjikan (mengancam) orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan neraka Jahanam. Mereka kekal di dalamnya. Cukuplah (neraka) itu bagi mereka. Allah melaknat mereka; dan mereka mendapat azab yang kekal,","Dan janji Tuhan, Munafi, Munafi, dan penebusan, api neraka, kebaikan dua orang di dalamnya ۚ Dia adalah haknya. Penduduk"
69,كَٱلَّذِينَ مِن قَبْلِكُمْ كَانُوٓا۟ أَشَدَّ مِنكُمْ قُوَّةً وَأَكْثَرَ أَمْوَٰلًا وَأَوْلَـٰدًا فَٱسْتَمْتَعُوا۟ بِخَلَـٰقِهِمْ فَٱسْتَمْتَعْتُم بِخَلَـٰقِكُمْ كَمَا ٱسْتَمْتَعَ ٱلَّذِينَ مِن قَبْلِكُم بِخَلَـٰقِهِمْ وَخُضْتُمْ كَٱلَّذِى خَاضُوٓا۟ ۚ أُو۟لَـٰٓئِكَ حَبِطَتْ أَعْمَـٰلُهُمْ فِى ٱلدُّنْيَا وَٱلْـَٔاخِرَةِ ۖ وَأُو۟لَـٰٓئِكَ هُمُ ٱلْخَـٰسِرُونَ,"(keadaan kamu, hai orang-orang munafik dan musyrikin) adalah seperti keadaan orang-orang sebelum kamu, mereka lebih kuat daripada kamu, dan lebih banyak harta benda dan anak-anaknya daripada kamu.  Maka mereka telah menikmati bagian mereka, dan kamu telah menikmati bagianmu sebagaimana orang-orang yang sebelummu menikmati bagiannya, dan kamu mempercakapkan (hal yang batil) sebagaimana mereka mempercakapkannya.  Mereka itu, amalannya menjadi sia-sia di dunia dan di akhirat; dan mereka itulah orang-orang yang merugi.","(keadaan kamu kaum munafik dan musyrikin) seperti orang-orang sebelum kamu, mereka lebih kuat daripada kamu, dan lebih banyak harta dan anak-anaknya. Maka mereka telah menikmati bagiannya, dan kamu telah menikmati bagianmu sebagaimana orang-orang yang sebelummu menikmati bagiannya, dan kamu mempercakapkan (hal-hal yang batil) sebagaimana mereka mempercakapkannya. Mereka itu sia-sia amalnya di dunia dan di akhirat. Mereka itulah orang-orang yang rugi.","Seperti yang ada di hadapan Anda, mereka adalah yang paling kuat dari Anda, yang paling kuat dan lebih penting yang Anda nikmati di hadapan Anda, dengan ciptaan mereka, dan Anda seperti mereka yang melewati ۟ ۚ atau untuk Anda, Anda telah terikat dengan mereka. Dan itu adalah orang -orangnya"
70,أَلَمْ يَأْتِهِمْ نَبَأُ ٱلَّذِينَ مِن قَبْلِهِمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ وَقَوْمِ إِبْرَٰهِيمَ وَأَصْحَـٰبِ مَدْيَنَ وَٱلْمُؤْتَفِكَـٰتِ ۚ أَتَتْهُمْ رُسُلُهُم بِٱلْبَيِّنَـٰتِ ۖ فَمَا كَانَ ٱللَّهُ لِيَظْلِمَهُمْ وَلَـٰكِن كَانُوٓا۟ أَنفُسَهُمْ يَظْلِمُونَ,"Belumkah datang kepada mereka berita penting tentang orang-orang yang sebelum mereka, (yaitu) kaum Nūḥ, ʻĀd, Ṡamūd, kaum Ibrāhīm, penduduk Madyan dan (penduduk) negeri-negeri yang telah musnah? Telah datang kepada mereka rasul-rasul dengan membawa keterangan yang nyata; maka Allah tidaklah sekali-kali menganiaya mereka, akan tetapi merekalah yang menganiaya diri mereka sendiri.","Apakah tidak sampai kepada mereka berita (tentang) orang-orang yang sebelum mereka, (yaitu) kaum Nuh, 'Ād, Samud, kaum Ibrahim, penduduk Madyan, dan (penduduk) negeri-negeri yang telah musnah? Telah datang kepada mereka Rasul-rasul dengan membawa bukti-bukti yang nyata; Allah tidak menzalimi mereka, tetapi merekalah yang menzalimi diri mereka sendiri.","Apakah berita tentang mereka yang ada di hadapan mereka datang kepada orang -orang Nuh, orang -orang dari tidak, dan orang -orang dari orang -orang, dan orang -orang Abraham, dan saya akan benar. Utusan mereka dengan bukti Tuhan?"
71,وَٱلْمُؤْمِنُونَ وَٱلْمُؤْمِنَـٰتُ بَعْضُهُمْ أَوْلِيَآءُ بَعْضٍ ۚ يَأْمُرُونَ بِٱلْمَعْرُوفِ وَيَنْهَوْنَ عَنِ ٱلْمُنكَرِ وَيُقِيمُونَ ٱلصَّلَوٰةَ وَيُؤْتُونَ ٱلزَّكَوٰةَ وَيُطِيعُونَ ٱللَّهَ وَرَسُولَهُۥٓ ۚ أُو۟لَـٰٓئِكَ سَيَرْحَمُهُمُ ٱللَّهُ ۗ إِنَّ ٱللَّهَ عَزِيزٌ حَكِيمٌ,"Dan orang-orang yang beriman, lelaki dan perempuan, sebagian mereka (adalah) menjadi penolong bagi sebagian yang lain.  Mereka menyuruh (mengerjakan) yang makruf, mencegah dari yang mungkar, mendirikan salat, menunaikan zakat, dan mereka taat pada Allah dan rasul-Nya.  Mereka itu akan diberi rahmat oleh Allah; sesungguhnya Allah Maha Perkasa lagi Maha Bijaksana.","Dan orang-orang yang beriman, laki-laki dan perempuan, sebagian mereka menjadi penolong bagi sebagian yang lain. Mereka menyuruh (berbuat) yang makruf, dan mencegah dari yang mungkar, melaksanakan salat, menunaikan zakat, dan taat kepada Allah dan Rasul-Nya. Mereka akan diberi rahmat oleh Allah. Sungguh, Allah Mahaperkasa, Mahabijaksana.","Dan orang -orang percaya dan orang -orang percaya, beberapa dari mereka adalah yang pertama dari mereka ۚ Mereka diperintahkan oleh orang Zakat yang dikenal dan mematuhi Tuhan dan utusannya ۚ atau mereka yang akan memiliki belas kasihan pada mereka"
72,وَعَدَ ٱللَّهُ ٱلْمُؤْمِنِينَ وَٱلْمُؤْمِنَـٰتِ جَنَّـٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَا وَمَسَـٰكِنَ طَيِّبَةً فِى جَنَّـٰتِ عَدْنٍ ۚ وَرِضْوَٰنٌ مِّنَ ٱللَّهِ أَكْبَرُ ۚ ذَٰلِكَ هُوَ ٱلْفَوْزُ ٱلْعَظِيمُ,"Allah menjanjikan kepada orang-orang mukmin lelaki dan perempuan, (akan mendapat) surga yang di bawahnya mengalir sungai-sungai, kekal mereka di dalamnya, dan (mendapat) tempat-tempat yang bagus di surga ʻAdn.  Dan keridaan Allah adalah lebih besar; itu adalah keberuntungan yang besar.","Allah menjanjikan kepada orang-orang mukmin laki-laki dan perempuan, (akan mendapat) surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya, dan (mendapat) tempat yang baik di surga 'Adn. Dan keridaan Allah lebih besar. Itulah kemenangan yang agung.","Dan janji orang percaya dan orang percaya, surga yang mengalir dari bawahnya dan mereka yang lebih dari Tuhan lebih besar"
73,يَـٰٓأَيُّهَا ٱلنَّبِىُّ جَـٰهِدِ ٱلْكُفَّارَ وَٱلْمُنَـٰفِقِينَ وَٱغْلُظْ عَلَيْهِمْ ۚ وَمَأْوَىٰهُمْ جَهَنَّمُ ۖ وَبِئْسَ ٱلْمَصِيرُ,"Hai Nabi, berjihadlah (melawan) orang-orang kafir dan orang-orang munafik itu, dan bersikap keraslah terhadap mereka.  Tempat mereka ialah jahanam.  Dan itu adalah tempat kembali yang seburuk-buruknya.","Wahai Nabi! Berjihadlah (melawan) orang-orang kafir dan orang-orang munafik, dan bersikap keraslah terhadap mereka. Tempat mereka adalah neraka Jahanam. Dan itulah seburuk-buruk tempat kembali.","Oh, nabi, ketidakpercayaan, mereka berdua, dan orang -orang dari mereka."
74,يَحْلِفُونَ بِٱللَّهِ مَا قَالُوا۟ وَلَقَدْ قَالُوا۟ كَلِمَةَ ٱلْكُفْرِ وَكَفَرُوا۟ بَعْدَ إِسْلَـٰمِهِمْ وَهَمُّوا۟ بِمَا لَمْ يَنَالُوا۟ ۚ وَمَا نَقَمُوٓا۟ إِلَّآ أَنْ أَغْنَىٰهُمُ ٱللَّهُ وَرَسُولُهُۥ مِن فَضْلِهِۦ ۚ فَإِن يَتُوبُوا۟ يَكُ خَيْرًا لَّهُمْ ۖ وَإِن يَتَوَلَّوْا۟ يُعَذِّبْهُمُ ٱللَّهُ عَذَابًا أَلِيمًا فِى ٱلدُّنْيَا وَٱلْـَٔاخِرَةِ ۚ وَمَا لَهُمْ فِى ٱلْأَرْضِ مِن وَلِىٍّ وَلَا نَصِيرٍ,"Mereka (orang-orang munafik itu) bersumpah dengan (nama) Allah bahwa mereka tidak mengatakan (sesuatu yang menyakitimu).  Sesungguhnya mereka telah mengucapkan perkataan kekafiran, dan telah menjadi kafir sesudah Islam, dan mengingini apa yang mereka tidak dapat mencapainya, dan mereka tidak mencela (Allah dan rasul-Nya), kecuali karena Allah dan rasul-Nya telah melimpahkan karunia-Nya kepada mereka.  Maka jika mereka bertobat, itu adalah lebih baik bagi mereka, dan jika mereka berpaling, niscaya Allah akan mengazab mereka dengan azab yang pedih di dunia dan akhirat; dan mereka sekali-kali tidak mempunyai pelindung dan tidak (pula) penolong di muka bumi.","Mereka (orang munafik) bersumpah dengan (nama) Allah, bahwa mereka tidak mengatakan (sesuatu yang menyakiti Muhammad). Sungguh, mereka telah mengucapkan perkataan kekafiran, dan telah menjadi kafir setelah Islam, dan menginginkan apa yang mereka tidak mencapainya; dan mereka tidak mencela (Allah dan Rasul-Nya), sekiranya Allah dan Rasul-Nya telah melimpahkan karunia-Nya kepada mereka. Maka jika mereka bertobat, itu adalah lebih baik bagi mereka, dan jika mereka berpaling, niscaya Allah akan mengazab mereka dengan azab yang pedih di dunia dan akhirat; dan mereka tidak mempunyai pelindung dan tidak (pula) penolong di bumi.","Mereka bersumpah kepada Tuhan, apa yang mereka katakan, dan mereka mengucapkan firman ketidakpercayaan itu, dan mereka tidak percaya setelah kedamaian mereka, nyanyian Tuhan dan utusan -Nya dari kasih karunia -Nya ۚ Jika mereka bertobat, Anda lebih baik bagi mereka ^ dan jika mereka mengambil alih, mereka akan disiksa oleh Tuhan, kepada Tuhan. Dan kemewahan ۚ dan apa yang mereka miliki di tanah wali"
75,۞ وَمِنْهُم مَّنْ عَـٰهَدَ ٱللَّهَ لَئِنْ ءَاتَىٰنَا مِن فَضْلِهِۦ لَنَصَّدَّقَنَّ وَلَنَكُونَنَّ مِنَ ٱلصَّـٰلِحِينَ,"Dan diantara mereka ada orang yang telah berikrar kepada Allah, ""Sesungguhnya jika Allah memberikan sebagian karunia-Nya kepada kami, pastilah kami akan bersedekah dan pastilah kami termasuk orang-orang yang saleh"".","Dan di antara mereka ada orang yang telah berjanji kepada Allah, ""Sesungguhnya jika Allah memberikan sebagian dari karunia-Nya kepada kami, niscaya kami akan bersedekah dan niscaya kami termasuk orang-orang yang saleh.""","۞ Dan beberapa dari mereka adalah yang terbaik dari Tuhan, ketika kita berasal dari rahmat -Nya, sehingga kita dapat percaya dan berasal dari orang -orang"
