verse_number,arab,king_fahd,kemenag,google_translate
51,۞ يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ ٱلْيَهُودَ وَٱلنَّصَـٰرَىٰٓ أَوْلِيَآءَ ۘ بَعْضُهُمْ أَوْلِيَآءُ بَعْضٍ ۚ وَمَن يَتَوَلَّهُم مِّنكُمْ فَإِنَّهُۥ مِنْهُمْ ۗ إِنَّ ٱللَّهَ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّـٰلِمِينَ,"Hai orang-orang yang beriman, janganlah kamu mengambil orang-orang Yahudi dan Nasrani menjadi pemimpin-pemimpin(mu); sebagian mereka adalah pemimpin bagi sebagian yang lain.  Barang siapa di antara kamu mengambil mereka menjadi pemimpin, maka sesungguhnya orang itu termasuk golongan mereka.  Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang zalim.","Wahai orang-orang yang beriman! Janganlah kamu menjadikan orang Yahudi dan Nasrani sebagai teman setia(mu); mereka satu sama lain saling melindungi. Barang siapa di antara kamu yang menjadikan mereka teman setia, maka sesungguhnya dia termasuk golongan mereka. Sungguh, Allah tidak memberi petunjuk kepada orang yang zalim.","۞ Oh, mereka yang percaya, tidak mengambil orang -orang Yahudi dan teks -teks, yang pertama, beberapa dari mereka ۗ Tuhan tidak membimbing orang -orang dari orang -orang"
52,فَتَرَى ٱلَّذِينَ فِى قُلُوبِهِم مَّرَضٌ يُسَـٰرِعُونَ فِيهِمْ يَقُولُونَ نَخْشَىٰٓ أَن تُصِيبَنَا دَآئِرَةٌ ۚ فَعَسَى ٱللَّهُ أَن يَأْتِىَ بِٱلْفَتْحِ أَوْ أَمْرٍ مِّنْ عِندِهِۦ فَيُصْبِحُوا۟ عَلَىٰ مَآ أَسَرُّوا۟ فِىٓ أَنفُسِهِمْ نَـٰدِمِينَ,"Maka kamu akan melihat orang-orang yang ada penyakit dalam hatinya (orang-orang munafik) bersegera mendekati mereka (Yahudi dan Nasrani), seraya berkata, ""Kami takut akan mendapat bencana"".  Mudah-mudahan Allah akan mendatangkan kemenangan (kepada rasul-Nya), atau sesuatu keputusan dari sisi-Nya.  Maka karena itu, mereka menjadi menyesal terhadap apa yang mereka rahasiakan dalam diri mereka.","Maka kamu akan melihat orang-orang yang hatinya berpenyakit segera mendekati mereka (Yahudi dan Nasrani), seraya berkata, ""Kami takut akan mendapat bencana."" Mudah-mudahan Allah akan mendatangkan kemenangan (kepada Rasul-Nya), atau sesuatu keputusan dari sisi-Nya, sehingga mereka menjadi menyesal terhadap apa yang mereka rahasiakan dalam diri mereka.","Jadi Anda melihat orang -orang di dalam hati mereka adalah penyakit yang akan dipenuhi dengan mereka, mereka mengatakan bahwa kami takut Anda akan menimpa kami siapa pun yang memilikinya, dan mereka akan menjadi apa yang telah mereka tangkap dalam diri mereka sendiri"
53,وَيَقُولُ ٱلَّذِينَ ءَامَنُوٓا۟ أَهَـٰٓؤُلَآءِ ٱلَّذِينَ أَقْسَمُوا۟ بِٱللَّهِ جَهْدَ أَيْمَـٰنِهِمْ ۙ إِنَّهُمْ لَمَعَكُمْ ۚ حَبِطَتْ أَعْمَـٰلُهُمْ فَأَصْبَحُوا۟ خَـٰسِرِينَ,"Dan orang-orang yang beriman akan mengatakan, ""Inikah orang-orang yang bersumpah sungguh-sungguh dengan nama Allah, bahwasanya mereka benar-benar beserta kamu?"" Rusak binasalah segala amal mereka, lalu mereka menjadi orang-orang yang merugi.","Dan orang-orang yang beriman akan berkata, ""Inikah orang yang bersumpah secara sungguh-sungguh dengan (nama) Allah, bahwa mereka benar-benar bersama kamu?"" Segala amal mereka menjadi sia-sia, sehingga mereka menjadi orang-orang yang rugi.",Dan dia berkata: “Mereka yang aman? Crossers
54,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ مَن يَرْتَدَّ مِنكُمْ عَن دِينِهِۦ فَسَوْفَ يَأْتِى ٱللَّهُ بِقَوْمٍ يُحِبُّهُمْ وَيُحِبُّونَهُۥٓ أَذِلَّةٍ عَلَى ٱلْمُؤْمِنِينَ أَعِزَّةٍ عَلَى ٱلْكَـٰفِرِينَ يُجَـٰهِدُونَ فِى سَبِيلِ ٱللَّهِ وَلَا يَخَافُونَ لَوْمَةَ لَآئِمٍ ۚ ذَٰلِكَ فَضْلُ ٱللَّهِ يُؤْتِيهِ مَن يَشَآءُ ۚ وَٱللَّهُ وَٰسِعٌ عَلِيمٌ,"Hai orang-orang yang beriman, barang siapa di antara kamu yang murtad dari agamanya, maka kelak Allah akan mendatangkan suatu kaum yang Allah mencintai mereka dan merekapun mencintai-Nya, yang bersikap lemah lembut terhadap orang yang mukmin, yang bersikap keras terhadap orang-orang kafir, yang berjihad di jalan Allah, dan yang tidak takut kepada celaan orang yang suka mencela.  Itulah karunia Allah, diberikan-Nya kepada siapa yang dikehendaki-Nya, dan Allah Maha Luas (pemberian-Nya), lagi Maha Mengetahui.","Wahai orang-orang yang beriman! Barang siapa di antara kamu yang murtad (keluar) dari agamanya, maka kelak Allah akan mendatangkan suatu kaum, Dia mencintai mereka dan mereka pun mencintai-Nya, dan bersikap lemah lembut terhadap orang-orang yang beriman, tetapi bersikap keras terhadap orang-orang kafir, yang berjihad di jalan Allah, dan yang tidak takut kepada celaan orang yang suka mencela. Itulah karunia Allah yang diberikan-Nya kepada siapa yang Dia kehendaki. Dan Allah Mahaluas (pemberian-Nya), Maha Mengetahui.","O, mereka yang percaya, siapa pun dari Anda dari agamanya, sehingga Tuhan akan datang dengan orang -orang yang mencintai mereka dan mencintainya. Mereka yang dipandu oleh jalan Tuhan, dan mereka tidak takut pada ibu ibu"
55,إِنَّمَا وَلِيُّكُمُ ٱللَّهُ وَرَسُولُهُۥ وَٱلَّذِينَ ءَامَنُوا۟ ٱلَّذِينَ يُقِيمُونَ ٱلصَّلَوٰةَ وَيُؤْتُونَ ٱلزَّكَوٰةَ وَهُمْ رَٰكِعُونَ,"Sesungguhnya penolong kamu hanyalah Allah, rasul-Nya, dan orang-orang yang beriman, yang mendirikan salat dan menunaikan zakat, seraya mereka tunduk (kepada Allah).","Sesungguhnya penolongmu hanyalah Allah, Rasul-Nya, dan orang-orang yang beriman, yang melaksanakan salat dan menunaikan zakat, seraya tunduk (kepada Allah).","Melainkan, Tuhan dan utusan -Nya, dan mereka yang percaya pada mereka yang mengevaluasi doa -doa itu, didirikan"
56,وَمَن يَتَوَلَّ ٱللَّهَ وَرَسُولَهُۥ وَٱلَّذِينَ ءَامَنُوا۟ فَإِنَّ حِزْبَ ٱللَّهِ هُمُ ٱلْغَـٰلِبُونَ,"Dan barangsiapa mengambil Allah, rasul-Nya, dan orang-orang yang beriman menjadi penolongnya, maka sesungguhnya pengikut (agama) Allah itulah yang pasti menang.","Dan barang siapa menjadikan Allah, Rasul-Nya dan orang-orang yang beriman sebagai penolongnya, maka sungguh, pengikut (agama) Allah itulah yang menang.","Dan siapa pun yang mengambil alih, Tuhan dan utusan -Nya, dan mereka yang percaya"
57,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ ٱلَّذِينَ ٱتَّخَذُوا۟ دِينَكُمْ هُزُوًا وَلَعِبًا مِّنَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ مِن قَبْلِكُمْ وَٱلْكُفَّارَ أَوْلِيَآءَ ۚ وَٱتَّقُوا۟ ٱللَّهَ إِن كُنتُم مُّؤْمِنِينَ,"Hai orang-orang yang beriman, janganlah kamu mengambil jadi pemimpinmu, orang-orang yang membuat agamamu jadi buah ejekan dan permainan, (yaitu) di antara orang-orang yang telah diberi kitab sebelummu, dan orang-orang yang kafir (orang-orang musyrik).  Dan bertakwalah kepada Allah jika kamu betul-betul orang-orang yang beriman.","Wahai orang-orang yang beriman! Janganlah kamu menjadikan pemimpinmu orang-orang yang membuat agamamu jadi bahan ejekan dan permainan, (yaitu) di antara orang-orang yang telah diberi kitab sebelummu, dan orang-orang kafir (orang musyrik). Dan bertakwalah kepada Allah jika kamu orang-orang beriman.","O, mereka yang percaya, tidak menganggap mereka yang menganggap agama Anda sebagai goyang dan permainan mereka yang telah mendatangi Anda dan penebusan adalah prioritas ۚ dan takut akan Tuhan, jika Anda orang percaya"
58,وَإِذَا نَادَيْتُمْ إِلَى ٱلصَّلَوٰةِ ٱتَّخَذُوهَا هُزُوًا وَلَعِبًا ۚ ذَٰلِكَ بِأَنَّهُمْ قَوْمٌ لَّا يَعْقِلُونَ,"Dan apabila kamu menyeru (mereka) untuk (mengerjakan) salat, mereka menjadikannya buah ejekan dan permainan.  Yang demikian itu adalah karena mereka benar-benar kaum yang tidak mau mempergunakan akal.","Dan apabila kamu menyeru (mereka) untuk (melaksanakan) salat, mereka menjadikannya bahan ejekan dan permainan. Yang demikian itu adalah karena mereka orang-orang yang tidak mengerti.","Dan jika Anda menyerukan pendirian, Anda akan menganggapnya sebagai goyang dan permainan."
59,قُلْ يَـٰٓأَهْلَ ٱلْكِتَـٰبِ هَلْ تَنقِمُونَ مِنَّآ إِلَّآ أَنْ ءَامَنَّا بِٱللَّهِ وَمَآ أُنزِلَ إِلَيْنَا وَمَآ أُنزِلَ مِن قَبْلُ وَأَنَّ أَكْثَرَكُمْ فَـٰسِقُونَ,"Katakanlah, ""Hai ahli kitab, apakah kamu memandang kami salah, hanya lantaran kami beriman kepada Allah, kepada apa yang diturunkan kepada kami, dan kepada apa yang diturunkan sebelumnya? sedang kebanyakan di antara kamu benar-benar orang-orang yang fasik?"".","Katakanlah, ""Wahai Ahli Kitab! Apakah kamu memandang kami salah, hanya karena kami beriman kepada Allah, kepada apa yang diturunkan kepada kami dan kepada apa yang diturunkan sebelumnya? Sungguh, kebanyakan dari kamu adalah orang-orang yang fasik.""","Katakan: Keluarga Tuhan, akankah Anda mengambil dari kami, tetapi kami aman dengan Tuhan, dan apa yang diungkapkan kepada kami, dan apa yang telah saya ungkapkan di hadapan Anda,"
60,قُلْ هَلْ أُنَبِّئُكُم بِشَرٍّ مِّن ذَٰلِكَ مَثُوبَةً عِندَ ٱللَّهِ ۚ مَن لَّعَنَهُ ٱللَّهُ وَغَضِبَ عَلَيْهِ وَجَعَلَ مِنْهُمُ ٱلْقِرَدَةَ وَٱلْخَنَازِيرَ وَعَبَدَ ٱلطَّـٰغُوتَ ۚ أُو۟لَـٰٓئِكَ شَرٌّ مَّكَانًا وَأَضَلُّ عَن سَوَآءِ ٱلسَّبِيلِ,"Katakanlah, ""Apakah akan aku beritakan kepadamu tentang orang-orang yang lebih buruk pembalasannya dari (orang-orang fasik) itu disisi Allah, yaitu orang-orang yang dikutuki dan dimurkai Allah, di antara mereka (ada) yang dijadikan kera dan babi dan (orang yang) menyembah ṭāgūt?""  Mereka itu lebih buruk tempatnya dan lebih tersesat dari jalan yang lurus.","Katakanlah (Muhammad), ""Apakah akan aku beritakan kepadamu tentang orang yang lebih buruk pembalasannya dari (orang fasik) di sisi Allah? Yaitu, orang yang dilaknat dan dimurkai Allah, di antara mereka (ada) yang dijadikan kera dan babi dan (orang yang) menyembah Tagut."" Mereka itu lebih buruk tempatnya dan lebih tersesat dari jalan yang lurus.","Katakan: Saya akan memberi tahu Anda tentang manusia tentang itu, orang yang menyengat dengan Tuhan ۚ Siapa pun yang mengutuk Tuhan dan telah marah padanya dan membuat mereka dari mereka dan inti dari mereka ۚ itu adalah kejahatan"
61,وَإِذَا جَآءُوكُمْ قَالُوٓا۟ ءَامَنَّا وَقَد دَّخَلُوا۟ بِٱلْكُفْرِ وَهُمْ قَدْ خَرَجُوا۟ بِهِۦ ۚ وَٱللَّهُ أَعْلَمُ بِمَا كَانُوا۟ يَكْتُمُونَ,"Dan apabila orang-orang (Yahudi atau munafik) datang kepadamu, mereka mengatakan, ""Kami telah beriman"", padahal mereka datang kepada kamu dengan kekafirannya dan mereka pergi (dari kamu) dengan kekafirannya (pula); dan Allah lebih mengetahui apa yang mereka sembunyikan.","Dan apabila mereka (Yahudi atau munafik) datang kepadamu, mereka mengatakan, ""Kami telah beriman,"" padahal mereka datang kepadamu dengan kekafiran dan mereka pergi pun demikian; dan Allah lebih mengetahui apa yang mereka sembunyikan.","Dan ketika mereka mendatangi Anda, mereka berkata: “Kami telah memasuki ketidakpercayaan, dan mereka telah keluar dengan itu ۚ dan Tuhan tahu apa mereka."
62,وَتَرَىٰ كَثِيرًا مِّنْهُمْ يُسَـٰرِعُونَ فِى ٱلْإِثْمِ وَٱلْعُدْوَٰنِ وَأَكْلِهِمُ ٱلسُّحْتَ ۚ لَبِئْسَ مَا كَانُوا۟ يَعْمَلُونَ,"Dan kamu akan melihat kebanyakan dari mereka (orang-orang Yahudi) bersegera membuat dosa, permusuhan dan memakan yang haram.  Sesungguhnya amat buruk apa yang mereka telah kerjakan itu.","Dan kamu akan melihat banyak di antara mereka (orang Yahudi) berlomba dalam berbuat dosa, permusuhan dan memakan yang haram. Sungguh, sangat buruk apa yang mereka perbuat.",Dan Anda melihat banyak dari mereka yang dilarikan ke dalam diri kita
63,لَوْلَا يَنْهَىٰهُمُ ٱلرَّبَّـٰنِيُّونَ وَٱلْأَحْبَارُ عَن قَوْلِهِمُ ٱلْإِثْمَ وَأَكْلِهِمُ ٱلسُّحْتَ ۚ لَبِئْسَ مَا كَانُوا۟ يَصْنَعُونَ,"Mengapa orang-orang alim mereka, pendeta-pendeta mereka tidak melarang mereka mengucapkan perkataan bohong dan memakan yang haram?  Sesungguhnya amat buruk apa yang telah mereka kerjakan itu.","Mengapa para ulama dan para pendeta mereka tidak melarang mereka mengucapkan perkataan bohong dan memakan yang haram? Sungguh, sangat buruk apa yang mereka perbuat.",Kalau saja para penguasa dan orang -orang tidak mengakhiri mereka
64,وَقَالَتِ ٱلْيَهُودُ يَدُ ٱللَّهِ مَغْلُولَةٌ ۚ غُلَّتْ أَيْدِيهِمْ وَلُعِنُوا۟ بِمَا قَالُوا۟ ۘ بَلْ يَدَاهُ مَبْسُوطَتَانِ يُنفِقُ كَيْفَ يَشَآءُ ۚ وَلَيَزِيدَنَّ كَثِيرًا مِّنْهُم مَّآ أُنزِلَ إِلَيْكَ مِن رَّبِّكَ طُغْيَـٰنًا وَكُفْرًا ۚ وَأَلْقَيْنَا بَيْنَهُمُ ٱلْعَدَٰوَةَ وَٱلْبَغْضَآءَ إِلَىٰ يَوْمِ ٱلْقِيَـٰمَةِ ۚ كُلَّمَآ أَوْقَدُوا۟ نَارًا لِّلْحَرْبِ أَطْفَأَهَا ٱللَّهُ ۚ وَيَسْعَوْنَ فِى ٱلْأَرْضِ فَسَادًا ۚ وَٱللَّهُ لَا يُحِبُّ ٱلْمُفْسِدِينَ,"Orang-orang Yahudi berkata, ""Tangan Allah terbelenggu"", sebenarnya tangan merekalah yang dibelenggu dan merekalah yang dilaknat disebabkan apa yang telah mereka katakan itu.  (Tidak demikian), tetapi kedua-dua tangan Allah terbuka; Dia menafkahkan sebagaimana Dia kehendaki.  Dan Al-Qur`ān yang diturunkan kepadamu dari Tuhan-mu sungguh-sungguh akan menambah kedurhakaan dan kekafiran bagi kebanyakan di antara mereka.  Dan Kami telah timbulkan permusuhan dan kebencian di antara mereka sampai hari kiamat.  Setiap mereka menyalakan api peperangan, Allah memadamkannya dan mereka berbuat kerusakan di muka bumi dan Allah tidak menyukai orang-orang yang membuat kerusakan.","Dan orang-orang Yahudi berkata, ""Tangan Allah terbelenggu."" Sebenarnya tangan merekalah yang dibelenggu dan merekalah yang dilaknat disebabkan apa yang telah mereka katakan itu, padahal kedua tangan Allah terbuka; Dia memberi rezeki sebagaimana Dia kehendaki. Dan (Alquran) yang diturunkan kepadamu dari Tuhanmu itu pasti akan menambah kedurhakaan dan kekafiran bagi kebanyakan mereka. Dan Kami timbulkan permusuhan dan kebencian di antara mereka sampai hari Kiamat. Setiap mereka menyalakan api peperangan, Allah memadamkannya. Dan mereka berusaha (menimbulkan) kerusakan di bumi. Dan Allah tidak menyukai orang-orang yang berbuat kerusakan.","Dan tangan Tuhan berkata bahwa mereka mendung. Dari mereka apa yang telah saya ungkapkan kepada Anda dari Tuhan Anda, tidak adil dan penebusan ۚ dan kami memberi mereka di antara mereka musuh dan kebencian sampai hari itu api untuk perang yang telah ditumpahkan Tuhan ۚ dan mereka akan berada di tanah korupsi ۚ dan Tuhan tidak mencintai spoiler -spoilernya"
65,وَلَوْ أَنَّ أَهْلَ ٱلْكِتَـٰبِ ءَامَنُوا۟ وَٱتَّقَوْا۟ لَكَفَّرْنَا عَنْهُمْ سَيِّـَٔاتِهِمْ وَلَأَدْخَلْنَـٰهُمْ جَنَّـٰتِ ٱلنَّعِيمِ,"Dan sekiranya ahli kitab beriman dan bertakwa, tentulah Kami tutup (hapus) kesalahan-kesalahan mereka dan tentulah Kami masukkan mereka kedalam surga-surga yang penuh kenikmatan.",Dan sekiranya Ahli Kitab itu beriman dan bertakwa; niscaya Kami hapus kesalahan-kesalahan mereka dan mereka tentu Kami masukkan ke dalam surga-surga yang penuh kenikmatan.,"Kalau saja orang -orang dari batu -batu yang aman dan ditakuti, kami akan tidak mempercayainya dari dosa -dosa mereka, dan untuk memasuki mereka sebagai taman"
66,وَلَوْ أَنَّهُمْ أَقَامُوا۟ ٱلتَّوْرَىٰةَ وَٱلْإِنجِيلَ وَمَآ أُنزِلَ إِلَيْهِم مِّن رَّبِّهِمْ لَأَكَلُوا۟ مِن فَوْقِهِمْ وَمِن تَحْتِ أَرْجُلِهِم ۚ مِّنْهُمْ أُمَّةٌ مُّقْتَصِدَةٌ ۖ وَكَثِيرٌ مِّنْهُمْ سَآءَ مَا يَعْمَلُونَ,"Dan sekiranya mereka sungguh-sungguh menjalankan (hukum) Taurat, Injil, dan (Al-Qur`ān) yang diturunkan kepada mereka dari Tuhan-nya, niscaya mereka akan mendapat makanan dari atas mereka dan dari bawah kaki mereka.  Di antara mereka ada golongan yang pertengahan. Dan alangkah buruknya apa yang dikerjakan oleh kebanyakan mereka.","Dan sekiranya mereka sungguh-sungguh menjalankan (hukum) Taurat, Injil dan (Alquran) yang diturunkan kepada mereka dari Tuhannya, niscaya mereka akan mendapat makanan dari atas mereka dan dari bawah kaki mereka. Di antara mereka ada sekelompok yang jujur dan taat. Dan banyak di antara mereka sangat buruk apa yang mereka kerjakan.","Dan bahkan jika mereka tinggal dalam ritual dan Injil, dan apa yang diungkapkan kepada mereka dari Tuhan mereka, mereka akan makan dari mereka dan dari mereka dan mereka yang berasal dari mereka. Kesimpulan ۖ dan banyak dari mereka adalah apa yang mereka lakukan"
67,۞ يَـٰٓأَيُّهَا ٱلرَّسُولُ بَلِّغْ مَآ أُنزِلَ إِلَيْكَ مِن رَّبِّكَ ۖ وَإِن لَّمْ تَفْعَلْ فَمَا بَلَّغْتَ رِسَالَتَهُۥ ۚ وَٱللَّهُ يَعْصِمُكَ مِنَ ٱلنَّاسِ ۗ إِنَّ ٱللَّهَ لَا يَهْدِى ٱلْقَوْمَ ٱلْكَـٰفِرِينَ,"Hai rasul, sampaikanlah apa yang diturunkan kepadamu dari Tuhan-mu. Dan jika tidak kamu kerjakan (apa yang diperintahkan itu, berarti) kamu tidak menyampaikan amanat-Nya. Allah memelihara kamu dari (gangguan) manusia.   Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang kafir.","Wahai Rasul! Sampaikanlah apa yang diturunkan Tuhanmu kepadamu. Jika tidak engkau lakukan (apa yang diperintahkan itu) berarti engkau tidak menyampaikan amanat-Nya. Dan Allah memelihara engkau dari (gangguan) manusia. Sungguh, Allah tidak memberi petunjuk kepada orang-orang kafir.","۞ Oh, utusan, untuk mencapai apa yang diungkapkan kepada Anda dari Tuhan Anda. Orang -orang dibimbing oleh orang -orang"
68,قُلْ يَـٰٓأَهْلَ ٱلْكِتَـٰبِ لَسْتُمْ عَلَىٰ شَىْءٍ حَتَّىٰ تُقِيمُوا۟ ٱلتَّوْرَىٰةَ وَٱلْإِنجِيلَ وَمَآ أُنزِلَ إِلَيْكُم مِّن رَّبِّكُمْ ۗ وَلَيَزِيدَنَّ كَثِيرًا مِّنْهُم مَّآ أُنزِلَ إِلَيْكَ مِن رَّبِّكَ طُغْيَـٰنًا وَكُفْرًا ۖ فَلَا تَأْسَ عَلَى ٱلْقَوْمِ ٱلْكَـٰفِرِينَ,"Katakanlah, ""Hai ahli kitab, kamu tidak dipandang beragama sedikit pun hingga kamu menegakkan ajaran-ajaran Taurat, Injil dan Al-Qur`ān yang diturunkan kepadamu dari Tuhan-mu"".  Sesungguhnya apa yang diturunkan kepadamu (Muhammad) dari Tuhan-mu akan menambah kedurhakaan dan kekafiran kepada kebanyakan dari mereka; maka janganlah kamu bersedih hati terhadap orang-orang yang kafir itu.","Katakanlah (Muhammad), ""Wahai Ahli Kitab! Kamu tidak dipandang beragama sedikit pun hingga kamu menegakkan ajaran-ajaran Taurat, Injil dan (Alquran) yang diturunkan Tuhanmu kepadamu."" Dan apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan lebih ingkar, maka janganlah engkau berputus asa terhadap orang-orang kafir itu.","Katakan: Keluarga Tuhan bukan untuk apa pun sampai Anda dievaluasi oleh Pencerahan dan Injil, dan saya tidak akan datang kepada Anda dari Anda apa yang telah saya ungkapkan kepada Anda dari Tuhan Anda, tidak adil dan menebus"
69,إِنَّ ٱلَّذِينَ ءَامَنُوا۟ وَٱلَّذِينَ هَادُوا۟ وَٱلصَّـٰبِـُٔونَ وَٱلنَّصَـٰرَىٰ مَنْ ءَامَنَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ وَعَمِلَ صَـٰلِحًا فَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,"Sesungguhnya orang-orang mukmin, orang-orang Yahudi, Ṣābi`īn, dan orang-orang Nasrani, siapa saja (di antara mereka) yang benar-benar beriman kepada Allah, hari kemudian, dan beramal saleh, maka tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.","Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, Ṣābiīn dan orang-orang Nasrani, barang siapa beriman kepada Allah, kepada hari kemudian dan berbuat kebajikan, maka tidak ada rasa khawatir padanya dan mereka tidak bersedih hati.","Bagi mereka yang percaya dan mereka yang telah membimbing, dan orang -orang yang aman dari Tuhan, dan orang yang percaya dan mereka tidak berduka"
70,لَقَدْ أَخَذْنَا مِيثَـٰقَ بَنِىٓ إِسْرَٰٓءِيلَ وَأَرْسَلْنَآ إِلَيْهِمْ رُسُلًا ۖ كُلَّمَا جَآءَهُمْ رَسُولٌۢ بِمَا لَا تَهْوَىٰٓ أَنفُسُهُمْ فَرِيقًا كَذَّبُوا۟ وَفَرِيقًا يَقْتُلُونَ,"Sesungguhnya Kami telah mengambil perjanjian dari Bani Isrā`īl, dan telah Kami utus kepada mereka rasul-rasul.  Tetapi setiap datang seorang rasul kepada mereka dengan membawa apa yang yang tidak diingini oleh hawa nafsu mereka, (maka) sebagian dari rasul-rasul itu mereka dustakan dan sebagian yang lain mereka bunuh. ","Sesungguhnya Kami telah mengambil perjanjian dari Bani Israil, dan telah Kami utus kepada mereka Rasul-rasul. Tetapi setiap rasul datang kepada mereka dengan membawa apa yang tidak sesuai dengan keinginan mereka, (maka) sebagian (dari Rasul itu) mereka dustakan dan sebagian yang lain mereka bunuh.","Kami telah mengambil jalan ke putra -putra Asir, dan kami mengirimi kami seorang utusan. Mereka membunuh"
71,وَحَسِبُوٓا۟ أَلَّا تَكُونَ فِتْنَةٌ فَعَمُوا۟ وَصَمُّوا۟ ثُمَّ تَابَ ٱللَّهُ عَلَيْهِمْ ثُمَّ عَمُوا۟ وَصَمُّوا۟ كَثِيرٌ مِّنْهُمْ ۚ وَٱللَّهُ بَصِيرٌۢ بِمَا يَعْمَلُونَ,"Dan mereka mengira bahwa tidak akan terjadi suatu bencana pun (terhadap mereka dengan membunuh nabi-nabi itu), maka (karena itu) mereka menjadi buta dan pekak, kemudian Allah menerima tobat mereka, kemudian kebanyakan dari mereka buta dan tuli (lagi).  Dan Allah Maha Melihat apa yang mereka kerjakan.","Dan mereka mengira bahwa tidak akan terjadi bencana apa pun (terhadap mereka dengan membunuh Nabi-nabi itu), karena itu mereka menjadi buta dan tuli, kemudian Allah menerima tobat mereka, lalu banyak di antara mereka buta dan tuli. Dan Allah Maha Melihat apa yang mereka kerjakan.","Dan mereka tidak menjadi godaan, jadi mereka akan tuli, maka Tuhan bertobat kepada mereka, kemudian mereka membutakan dan tuli bagi mereka, dan mereka ada di antara mereka."
72,لَقَدْ كَفَرَ ٱلَّذِينَ قَالُوٓا۟ إِنَّ ٱللَّهَ هُوَ ٱلْمَسِيحُ ٱبْنُ مَرْيَمَ ۖ وَقَالَ ٱلْمَسِيحُ يَـٰبَنِىٓ إِسْرَٰٓءِيلَ ٱعْبُدُوا۟ ٱللَّهَ رَبِّى وَرَبَّكُمْ ۖ إِنَّهُۥ مَن يُشْرِكْ بِٱللَّهِ فَقَدْ حَرَّمَ ٱللَّهُ عَلَيْهِ ٱلْجَنَّةَ وَمَأْوَىٰهُ ٱلنَّارُ ۖ وَمَا لِلظَّـٰلِمِينَ مِنْ أَنصَارٍ,"Sesungguhnya telah kafirlah orang-orang yang berkata, ""Sesungguhnya Allah ialah Al-Masih putra Maryam"", padahal Al-Masih (sendiri) berkata, ""Hai Bani Isrā`īl, sembahlah Allah Tuhan-ku dan Tuhan-mu"".  Sesungguhnya orang yang mempersekutukan (sesuatu dengan) Allah, maka pasti Allah mengharamkan kepadanya surga, dan tempatnya ialah neraka, tidaklah ada bagi orang-orang zalim itu seorang penolong pun.","Sungguh, telah kafir orang-orang yang berkata, ""Sesungguhnya Allah itulah Al-Masih putra Maryam."" padahal Al-Masih (sendiri) berkata, ""Wahai Bani Israil! Sembahlah Allah, Tuhanku dan Tuhanmu."" Sesungguhnya barang siapa mempersekutukan (sesuatu dengan) Allah, maka sungguh, Allah mengharamkan surga baginya, dan tempatnya ialah neraka. Dan tidak ada seorang penolong pun bagi orang-orang zalim itu.","Dia telah tidak percaya mereka yang telah berkata: Tuhan adalah Kristus dari Maryam. Dan Tuhanmu adalah bahwa Dia adalah orang yang berbagi Tuhan, dan Tuhan telah melarang Dia dan berkabung -Nya dari api."
73,لَّقَدْ كَفَرَ ٱلَّذِينَ قَالُوٓا۟ إِنَّ ٱللَّهَ ثَالِثُ ثَلَـٰثَةٍ ۘ وَمَا مِنْ إِلَـٰهٍ إِلَّآ إِلَـٰهٌ وَٰحِدٌ ۚ وَإِن لَّمْ يَنتَهُوا۟ عَمَّا يَقُولُونَ لَيَمَسَّنَّ ٱلَّذِينَ كَفَرُوا۟ مِنْهُمْ عَذَابٌ أَلِيمٌ,"Sesungguhnya kafirlah orang-orang yang mengatakan, ""Bahwasanya Allah salah satu dari yang tiga"", padahal sekali-kali tidak ada Tuhan (yang berhak disembah) selain Tuhan Yang Esa.  Jika mereka tidak berhenti dari apa yang mereka katakan itu, pasti orang-orang yang kafir di antara mereka akan ditimpa siksaan yang pedih.","Sungguh, telah kafir orang-orang yang mengatakan bahwa Allah adalah salah satu dari yang tiga, padahal tidak ada tuhan (yang berhak disembah) selain Tuhan Yang Esa. Jika mereka tidak berhenti dari apa yang mereka katakan, pasti orang-orang yang kafir di antara mereka akan ditimpa azab yang pedih.",Dia tidak percaya mereka yang berkata: Tuhan adalah tiga tiga mereka yang tidak percaya dari mereka adalah penyiksaan yang menyakitkan
