verse_number,arab,king_fahd,kemenag,google_translate
53,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَدْخُلُوا۟ بُيُوتَ ٱلنَّبِىِّ إِلَّآ أَن يُؤْذَنَ لَكُمْ إِلَىٰ طَعَامٍ غَيْرَ نَـٰظِرِينَ إِنَىٰهُ وَلَـٰكِنْ إِذَا دُعِيتُمْ فَٱدْخُلُوا۟ فَإِذَا طَعِمْتُمْ فَٱنتَشِرُوا۟ وَلَا مُسْتَـْٔنِسِينَ لِحَدِيثٍ ۚ إِنَّ ذَٰلِكُمْ كَانَ يُؤْذِى ٱلنَّبِىَّ فَيَسْتَحْىِۦ مِنكُمْ ۖ وَٱللَّهُ لَا يَسْتَحْىِۦ مِنَ ٱلْحَقِّ ۚ وَإِذَا سَأَلْتُمُوهُنَّ مَتَـٰعًا فَسْـَٔلُوهُنَّ مِن وَرَآءِ حِجَابٍ ۚ ذَٰلِكُمْ أَطْهَرُ لِقُلُوبِكُمْ وَقُلُوبِهِنَّ ۚ وَمَا كَانَ لَكُمْ أَن تُؤْذُوا۟ رَسُولَ ٱللَّهِ وَلَآ أَن تَنكِحُوٓا۟ أَزْوَٰجَهُۥ مِنۢ بَعْدِهِۦٓ أَبَدًا ۚ إِنَّ ذَٰلِكُمْ كَانَ عِندَ ٱللَّهِ عَظِيمًا,"Hai orang-orang yang beriman, janganlah kamu memasuki rumah-rumah nabi, kecuali bila kamu diizinkan untuk makan dengan tidak menunggu-nunggu waktu masak (makanannya) , tetapi jika kamu diundang, maka masuklah dan bila kamu selesai makan, keluarlah kamu tanpa asyik memperpanjang percakapan.  Sesungguhnya yang demikian itu akan mengganggu nabi, lalu nabi malu kepadamu (untuk menyuruh kamu keluar) dan Allah tidak malu (menerangkan) yang benar.  Apabila kamu meminta sesuatu (keperluan) kepada mereka (istri-istri nabi), maka mintalah dari belakang tabir.  Cara yang demikian itu lebih suci bagi hatimu dan hati mereka.  Dan tidak boleh kamu menyakiti (hati) Rasulullah dan tidak (pula) mengawini istri-istrinya selama-lamanya sesudah ia wafat.  Sesungguhnya perbuatan itu adalah amat besar (dosanya) di sisi Allah.","Wahai orang-orang yang beriman! Janganlah kamu memasuki rumah-rumah Nabi kecuali jika kamu diizinkan untuk makan tanpa menunggu waktu masak (makanannya), tetapi jika kamu dipanggil maka masuklah dan apabila kamu selesai makan, keluarlah kamu tanpa memperpanjang percakapan. Sesungguhnya yang demikian itu adalah mengganggu Nabi sehingga dia (Nabi) malu kepadamu (untuk menyuruhmu keluar), dan Allah tidak malu (menerangkan) yang benar. Apabila kamu meminta sesuatu (keperluan) kepada mereka (istri-istri Nabi), maka mintalah dari balik tabir. (Cara) yang demikian itu lebih suci bagi hatimu dan hati mereka. Dan tidak boleh kamu menyakiti (hati) Rasulullah dan tidak boleh (pula) menikahi istri-istrinya selama-lamanya setelahnya (Nabi wafat). Sungguh, yang demikian itu sangat besar (dosanya) di sisi Allah.","O, mereka yang percaya, tidak memasuki rumah -rumah Nabi, kecuali bahwa Anda diberikan kepada Anda kepada makanan orang lain, dan mereka tidak. Jadi masuklah, dan ketika Anda terbiasa, maka sebarkan, dan jangan lupa hadeeth ۚ Jika Anda menyakiti Nabi, maka Nabi berasal dari Anda, dan Nabi berasal dari Anda. Dari kebenaran ۚ dan ketika Anda bertanya kepada mereka, mereka dijual, maka mereka akan berasal dari ritual tabir. Utusan Tuhan, belum menikah"
54,إِن تُبْدُوا۟ شَيْـًٔا أَوْ تُخْفُوهُ فَإِنَّ ٱللَّهَ كَانَ بِكُلِّ شَىْءٍ عَلِيمًا,"Jika kamu melahirkan sesuatu atau menyembunyikannya, maka sesungguhnya Allah adalah Maha Mengetahui segala sesuatu.","Jika kamu menyatakan sesuatu atau menyembunyikannya, maka sesungguhnya Allah Maha Mengetahui segala sesuatu.","Jika Anda tampaknya menjadi sesuatu atau menyembunyikannya, maka Tuhan semuanya berpengetahuan"
55,لَّا جُنَاحَ عَلَيْهِنَّ فِىٓ ءَابَآئِهِنَّ وَلَآ أَبْنَآئِهِنَّ وَلَآ إِخْوَٰنِهِنَّ وَلَآ أَبْنَآءِ إِخْوَٰنِهِنَّ وَلَآ أَبْنَآءِ أَخَوَٰتِهِنَّ وَلَا نِسَآئِهِنَّ وَلَا مَا مَلَكَتْ أَيْمَـٰنُهُنَّ ۗ وَٱتَّقِينَ ٱللَّهَ ۚ إِنَّ ٱللَّهَ كَانَ عَلَىٰ كُلِّ شَىْءٍ شَهِيدًا,"Tidak ada dosa atas istri-istri nabi (untuk berjumpa tanpa tabir) dengan bapak-bapak mereka, anak-anak laki-laki mereka, saudara laki-laki mereka, anak laki-laki dari saudara laki-laki mereka, anak laki-laki dari saudara mereka yang perempuan, perempuan-perempuan yang beriman, dan hamba sahaya yang mereka miliki, dan bertakwalah kamu (hai istri-istri nabi) kepada Allah.  Sesungguhnya Allah Maha Menyaksikan segala sesuatu.","Tidak ada dosa atas istri-istri Nabi (untuk berjumpa tanpa tabir) dengan bapak-bapak mereka, anak laki-laki mereka, saudara laki-laki mereka, anak laki-laki dari saudara laki-laki mereka, anak laki-laki dari saudara perempuan mereka, perempuan-perempuan mereka (yang beriman) dan hamba sahaya yang mereka miliki, dan bertakwalah kamu (istri-istri Nabi) kepada Allah. Sungguh, Allah Maha Menyaksikan segala sesuatu.","Tidak ada lava di dalam diri mereka dalam kebaikan mereka, dan mereka bukan putra mereka, dan mereka adalah saudara mereka, dan mereka adalah putra -putra saudara -saudaranya, dan mereka adalah saudara mereka, mereka adalah wanita mereka, atau apa yang mereka miliki dari iman mereka ۗ dan takut Tuhan ۚ Tuhan pada semua saksi adalah saksi"
56,إِنَّ ٱللَّهَ وَمَلَـٰٓئِكَتَهُۥ يُصَلُّونَ عَلَى ٱلنَّبِىِّ ۚ يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ صَلُّوا۟ عَلَيْهِ وَسَلِّمُوا۟ تَسْلِيمًا,"Sesungguhnya Allah dan malaikat-malaikat-Nya berselawat untuk nabi .   Hai orang-orang yang beriman, berselawatlah kamu untuk nabi dan ucapkanlah salam penghormatan kepadanya .",Sesungguhnya Allah dan para malaikat-Nya berselawat untuk Nabi. Wahai orang-orang yang beriman! Berselawatlah kamu untuk Nabi dan ucapkanlah salam dengan penuh penghormatan kepadanya.,"Bagi Tuhan dan Yang Mulia, mereka berdoa untuk Nabi ۚ o mereka yang percaya, semoga Tuhan memberkatinya dan memberinya damai"
57,إِنَّ ٱلَّذِينَ يُؤْذُونَ ٱللَّهَ وَرَسُولَهُۥ لَعَنَهُمُ ٱللَّهُ فِى ٱلدُّنْيَا وَٱلْـَٔاخِرَةِ وَأَعَدَّ لَهُمْ عَذَابًا مُّهِينًا,"Sesungguhnya orang-orang yang menyakiti Allah dan rasul-Nya , Allah akan melaknatinya di dunia dan di akhirat dan menyediakan baginya siksa yang menghinakan.","Sesungguhnya (terhadap) orang-orang yang menyakiti Allah dan Rasul-Nya, Allah akan melaknatnya di dunia dan di akhirat, dan menyediakan azab yang menghinakan bagi mereka.","Bagi mereka yang melukai Tuhan dan utusan -Nya, semoga Tuhan mengutuk mereka di dunia ini, dan menjadi mewah, dan mereka adalah kesulitan bagi mereka"
58,وَٱلَّذِينَ يُؤْذُونَ ٱلْمُؤْمِنِينَ وَٱلْمُؤْمِنَـٰتِ بِغَيْرِ مَا ٱكْتَسَبُوا۟ فَقَدِ ٱحْتَمَلُوا۟ بُهْتَـٰنًا وَإِثْمًا مُّبِينًا,"Dan orang-orang yang menyakiti orang-orang yang mukmin dan mukminat tanpa kesalahan yang mereka perbuat, maka sesungguhnya mereka telah memikul kebohongan dan dosa yang nyata.","Dan orang-orang yang menyakiti orang-orang mukmin laki-laki dan perempuan, tanpa ada kesalahan yang mereka perbuat, maka sungguh, mereka telah memikul kebohongan dan dosa yang nyata.","Dan mereka yang menyakiti orang -orang percaya dan orang -orang percaya, selain dari apa yang telah mereka lepaskan, jadi mereka telah muak"
59,يَـٰٓأَيُّهَا ٱلنَّبِىُّ قُل لِّأَزْوَٰجِكَ وَبَنَاتِكَ وَنِسَآءِ ٱلْمُؤْمِنِينَ يُدْنِينَ عَلَيْهِنَّ مِن جَلَـٰبِيبِهِنَّ ۚ ذَٰلِكَ أَدْنَىٰٓ أَن يُعْرَفْنَ فَلَا يُؤْذَيْنَ ۗ وَكَانَ ٱللَّهُ غَفُورًا رَّحِيمًا,"Hai Nabi, katakanlah kepada istri-istrimu, anak-anak perempuanmu, dan istri-istri orang mukmin, ""Hendaklah mereka mengulurkan jilbabnya  ke seluruh tubuh mereka"".  Yang demikian itu supaya mereka lebih mudah untuk dikenal karena itu mereka tidak diganggu.  Dan Allah adalah Maha Pengampun lagi Maha Penyayang.","Wahai Nabi! Katakanlah kepada istri-istrimu, anak-anak perempuanmu dan istri-istri orang mukmin, ""Hendaklah mereka menutupkan jilbabnya ke seluruh tubuh mereka."" Yang demikian itu agar mereka lebih mudah untuk dikenali, sehingga mereka tidak diganggu. Dan Allah Maha Pengampun, Maha Penyayang.","Oh, Nabi, katakan bahwa putri dan putri Anda, dan para wanita dari orang -orang percaya, akan dikutuk kepada mereka dari Jababah mereka. ۗ Dan Tuhan adalah pengampunan yang penuh belas kasihan"
60,۞ لَّئِن لَّمْ يَنتَهِ ٱلْمُنَـٰفِقُونَ وَٱلَّذِينَ فِى قُلُوبِهِم مَّرَضٌ وَٱلْمُرْجِفُونَ فِى ٱلْمَدِينَةِ لَنُغْرِيَنَّكَ بِهِمْ ثُمَّ لَا يُجَاوِرُونَكَ فِيهَآ إِلَّا قَلِيلًا,"Sesungguhnya jika tidak berhenti orang-orang munafik, orang-orang yang berpenyakit dalam hatinya, dan orang-orang yang menyebarkan kabar bohong di Madinah (dari menyakitimu), niscaya Kami perintahkan kamu (untuk memerangi) mereka, kemudian mereka tidak menjadi tetanggamu (di Madinah), melainkan dalam waktu yang sebentar,","Sungguh, jika orang-orang munafik, orang-orang yang berpenyakit dalam hatinya dan orang-orang yang menyebarkan kabar bohong di Madinah tidak berhenti (dari menyakitimu), niscaya Kami perintahkan engkau (untuk memerangi) mereka, kemudian mereka tidak lagi menjadi tetanggamu (di Madinah) kecuali sebentar,","۞ Dan jika yang tidak berakhir dan mereka yang ada di hati mereka sakit dan orang -orang yang berada di kota kota, kita tidak akan sedikit di masa lalu"
61,مَّلْعُونِينَ ۖ أَيْنَمَا ثُقِفُوٓا۟ أُخِذُوا۟ وَقُتِّلُوا۟ تَقْتِيلًا,"dalam keadaan terlaknat.  Di mana saja mereka dijumpai, mereka ditangkap dan dibunuh dengan sehebat-hebatnya.","dalam keadaan terlaknat. Di mana saja mereka dijumpai, mereka akan ditangkap dan dibunuh tanpa ampun.",Mereka dibuat -buat.
62,سُنَّةَ ٱللَّهِ فِى ٱلَّذِينَ خَلَوْا۟ مِن قَبْلُ ۖ وَلَن تَجِدَ لِسُنَّةِ ٱللَّهِ تَبْدِيلًا,Sebagai sunah Allah yang berlaku atas orang-orang yang telah terdahulu sebelum(mu) dan kamu sekali-kali tiada akan mendapati perubahan pada sunah Allah.,"Sebagai sunnah Allah yang (berlaku juga) bagi orang-orang yang telah terdahulu sebelum(mu), dan engkau tidak akan mendapati perubahan pada sunah Allah.",Sunnah Allah pada mereka yang membuat mereka sebelum sebelum ۖ dan Anda tidak akan menemukan sunnah
63,يَسْـَٔلُكَ ٱلنَّاسُ عَنِ ٱلسَّاعَةِ ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ ٱللَّهِ ۚ وَمَا يُدْرِيكَ لَعَلَّ ٱلسَّاعَةَ تَكُونُ قَرِيبًا,"Manusia bertanya kepadamu tentang hari berbangkit.  Katakanlah, ""Sesungguhnya pengetahuan tentang hari berbangkit itu hanya di sisi Allah"".  Dan tahukah kamu (hai Muhammad), boleh jadi hari berbangkit itu sudah dekat waktunya.","Manusia bertanya kepadamu (Muhammad) tentang hari Kiamat. Katakanlah, ""Ilmu tentang hari Kiamat itu hanya di sisi Allah."" Dan tahukah engkau, boleh jadi hari Kiamat itu sudah dekat waktunya.",Anda memiliki orang selama jam 😂 mengatakan: itu hanya pengetahuannya tentang Tuhan ۚ dan apa yang dia tahu Anda sehingga jam akan menjadi kedekatan
64,إِنَّ ٱللَّهَ لَعَنَ ٱلْكَـٰفِرِينَ وَأَعَدَّ لَهُمْ سَعِيرًا,"Sesungguhnya Allah melaknati orang-orang kafir dan menyediakan bagi mereka api yang menyala-nyala (neraka),","Sungguh, Allah melaknat orang-orang kafir dan menyediakan bagi mereka api yang menyala-nyala (neraka),",Tuhan telah mengutuk mereka dengan mereka yang bahagia.
65,خَـٰلِدِينَ فِيهَآ أَبَدًا ۖ لَّا يَجِدُونَ وَلِيًّا وَلَا نَصِيرًا,mereka kekal di dalamnya selama-lamanya; mereka tidak memperoleh seorang pelindung pun dan tidak (pula) seorang penolong.,mereka kekal di dalamnya selama-lamanya; mereka tidak akan mendapatkan pelindung dan penolong.,Itu pernah ada di dalamnya.
66,يَوْمَ تُقَلَّبُ وُجُوهُهُمْ فِى ٱلنَّارِ يَقُولُونَ يَـٰلَيْتَنَآ أَطَعْنَا ٱللَّهَ وَأَطَعْنَا ٱلرَّسُولَا۠,"Pada hari ketika muka mereka dibolak-balikan dalam neraka, mereka berkata, ""Alangkah baiknya, andaikata kami taat kepada Allah dan taat (pula) kepada rasul"".","Pada hari (ketika) wajah mereka dibolak-balikkan dalam neraka, mereka berkata, ""Duhai, kiranya dahulu kami taat kepada Allah dan taat (pula) kepada Rasul.""","Hari wajah mereka terbalik dalam api, kata mereka, ya Tuhan, semoga Tuhan memberkati kita dan mematuhi kita."
67,وَقَالُوا۟ رَبَّنَآ إِنَّآ أَطَعْنَا سَادَتَنَا وَكُبَرَآءَنَا فَأَضَلُّونَا ٱلسَّبِيلَا۠,"Dan mereka berkata, ""Ya Tuhan kami, sesungguhnya kami telah menaati pemimpin-pemimpin dan pembesar-pembesar kami, lalu mereka menyesatkan kami dari jalan (yang benar).","Dan mereka berkata, ""Ya Tuhan kami, sesungguhnya kami telah menaati para pemimpin dan para pembesar kami, lalu mereka menyesatkan kami dari jalan (yang benar).","Dan mereka berkata: “Kami telah mematuhi kami dan orang tua kami, jadi kami akan senang dengan kami."
68,رَبَّنَآ ءَاتِهِمْ ضِعْفَيْنِ مِنَ ٱلْعَذَابِ وَٱلْعَنْهُمْ لَعْنًا كَبِيرًا,"Ya Tuhan kami, timpakanlah kepada mereka azab dua kali lipat dan kutuklah mereka dengan kutukan yang besar"".","Ya Tuhan kami, timpakanlah kepada mereka azab dua kali lipat dan laknatlah mereka dengan laknat yang besar.""",Tuan kita lemah dari siksaan dan kutukan mereka luar biasa
69,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَكُونُوا۟ كَٱلَّذِينَ ءَاذَوْا۟ مُوسَىٰ فَبَرَّأَهُ ٱللَّهُ مِمَّا قَالُوا۟ ۚ وَكَانَ عِندَ ٱللَّهِ وَجِيهًا,"Hai orang-orang yang beriman, janganlah kamu menjadi seperti orang-orang yang menyakiti Musa; maka Allah membersihkannya dari tuduhan-tuduhan yang mereka katakan. Dan adalah dia seorang yang mempunyai kedudukan terhormat di sisi Allah.","Wahai orang-orang yang beriman! Janganlah kamu seperti orang-orang yang menyakiti Musa, maka Allah membersihkannya dari tuduhan-tuduhan yang mereka lontarkan. Dan dia seorang yang mempunyai kedudukan terhormat di sisi Allah.","O, mereka yang percaya, tidak seperti mereka yang cair"
70,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ وَقُولُوا۟ قَوْلًا سَدِيدًا,"Hai orang-orang yang beriman, bertakwalah kamu kepada Allah dan katakanlah perkataan yang benar,","Wahai orang-orang yang beriman! Bertakwalah kamu kepada Allah dan ucapkanlah perkataan yang benar,","O, mereka yang percaya, takut pada Tuhan, dan berkata, katakan:"
71,يُصْلِحْ لَكُمْ أَعْمَـٰلَكُمْ وَيَغْفِرْ لَكُمْ ذُنُوبَكُمْ ۗ وَمَن يُطِعِ ٱللَّهَ وَرَسُولَهُۥ فَقَدْ فَازَ فَوْزًا عَظِيمًا,"niscaya Allah memperbaiki bagimu amalan-amalanmu dan mengampuni bagimu dosa-dosamu.  Dan barang siapa menaati Allah dan rasul-Nya, maka sesungguhnya ia telah mendapat kemenangan yang besar.","niscaya Allah akan memperbaiki amal-amalmu dan mengampuni dosa-dosamu. Dan barang siapa menaati Allah dan Rasul-Nya, maka sungguh, dia menang dengan kemenangan yang agung.","Anda akan diampuni untuk Anda, dan dosa -dosa Anda diampuni untuk Anda."
72,إِنَّا عَرَضْنَا ٱلْأَمَانَةَ عَلَى ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَٱلْجِبَالِ فَأَبَيْنَ أَن يَحْمِلْنَهَا وَأَشْفَقْنَ مِنْهَا وَحَمَلَهَا ٱلْإِنسَـٰنُ ۖ إِنَّهُۥ كَانَ ظَلُومًا جَهُولًا,"Sesungguhnya Kami telah mengemukakan amanat  kepada langit, bumi, dan gunung-gunung, maka semuanya enggan untuk memikul amanat itu dan mereka khawatir akan mengkhianatinya dan dipikullah amanat itu oleh manusia.  Sesungguhnya manusia itu amat zalim dan amat bodoh,","Sesungguhnya Kami telah menawarkan amanat kepada langit, bumi dan gunung-gunung; tetapi semuanya enggan untuk memikul amanat itu dan mereka khawatir tidak akan melaksanakannya (berat), lalu dipikullah amanat itu oleh manusia. Sungguh, manusia itu sangat zalim dan sangat bodoh,","Kami telah menghadirkan umat beriman kepada langit, bumi, dan gunung yang tidak adil bodoh"
73,لِّيُعَذِّبَ ٱللَّهُ ٱلْمُنَـٰفِقِينَ وَٱلْمُنَـٰفِقَـٰتِ وَٱلْمُشْرِكِينَ وَٱلْمُشْرِكَـٰتِ وَيَتُوبَ ٱللَّهُ عَلَى ٱلْمُؤْمِنِينَ وَٱلْمُؤْمِنَـٰتِ ۗ وَكَانَ ٱللَّهُ غَفُورًا رَّحِيمًۢا,sehingga Allah mengazab orang-orang munafik laki-laki dan perempuan dan orang-orang musyrikin laki-laki dan perempuan dan sehingga Allah menerima tobat orang-orang mukmin laki-laki dan perempuan.  Dan adalah Allah Maha Pengampun lagi Maha Penyayang.,"sehingga Allah akan mengazab orang-orang munafik laki-laki dan perempuan, orang-orang musyrik laki-laki dan perempuan; dan Allah akan menerima tobat orang-orang mukmin laki-laki dan perempuan. Dan Allah Maha Pengampun, Maha Penyayang.","Biarkan Tuhan disiksa oleh orang -orang yang sukses, orang -orang yang terpisah, sendi, dan orang -orang yang diberkati, dan kebaikan Tuhan, dan Tuhan, dan Tuhan, dan Tuhan, dan Tuhan, Tuhan diampuni, penuh belas kasihan"
